row_id,live_id,content,label,base_probability,base_prediction,qwen_routed,qwen_label,gate_prediction,prediction_changed,corrected,harmed
douyin-test-001274,56697889278,荸荠,1,0.79931640625,1,True,1,1,False,False,False
douyin-test-001276,56697889278,马蹄好吃去皮难,0,0.69580078125,1,True,1,1,False,False,False
douyin-test-001277,56697889278,一定要冷藏保存？,1,0.4656982421875,0,True,1,1,True,True,False
douyin-test-001286,56697889278,直接剥皮还是需要削皮,1,0.713720703125,1,True,1,1,False,False,False
douyin-test-001294,56697889278,如何保存,1,0.750732421875,1,True,0,0,True,False,True
douyin-test-001299,56697889278,这种新鲜的马蹄可好吃了,1,0.45849609375,0,True,1,1,True,True,False
douyin-test-001300,56697889278,一次吃不完如何保存？,1,0.3249755859375,0,True,1,1,True,True,False
douyin-test-001306,56697889278,加点,1,0.526025390625,1,True,0,0,True,False,True
douyin-test-001308,56697889278,马蹄,1,0.20489501953125,0,True,1,1,True,True,False
douyin-test-001309,56697889278,像红薯！！！！！！,0,0.46556396484375,0,True,0,0,False,False,False
douyin-test-001312,56697889278,马蹄加点,1,0.281597900390625,0,True,1,1,True,True,False
douyin-test-001313,56697889278,荸荠没了吗？,1,0.42156982421875,0,True,1,1,True,True,False
douyin-test-001314,56697889278,东北玉米好吃的,1,0.7123291015625,1,True,1,1,False,False,False
douyin-test-001315,56697889278,马蹄可以直接吃，也可以煮水吃,0,0.55517578125,1,True,1,1,False,False,False
douyin-test-001316,56697889278,橱窗防嗮没有了,1,0.20364990234375,0,True,1,1,True,True,False
douyin-test-001317,56697889278,不是熟的发货吧,1,0.27135009765625,0,True,1,1,True,True,False
douyin-test-001319,56697889278,马蹄加点,1,0.281597900390625,0,True,1,1,True,True,False
douyin-test-001321,56697889278,老不老,1,0.2049163818359375,0,True,0,0,False,False,False
douyin-test-001322,56697889278,荸荠加点单,1,0.2903564453125,0,True,1,1,True,True,False
douyin-test-001340,56697889278,大米大米,1,0.2311004638671875,0,True,1,1,True,True,False
douyin-test-001341,56697889278,海参,1,0.482952880859375,0,True,1,1,True,True,False
douyin-test-001346,56697889278,玉米收到就能吃吗,1,0.35040283203125,0,True,1,1,True,True,False
douyin-test-001361,56697889278,你不洗吗,0,0.38778076171875,0,True,1,1,True,False,True
douyin-test-001363,56697889278,必须要放姜片,0,0.52265625,1,True,1,1,False,False,False
douyin-test-001366,56697889278,小眼带鱼不,0,0.293841552734375,0,True,1,1,True,False,True
douyin-test-001369,56697889278,还没讲防晒变黑的事儿呢,0,0.644775390625,1,True,1,1,False,False,False
douyin-test-001380,56697889278,内脏去了吗,0,0.439825439453125,0,True,1,1,True,False,True
douyin-test-001383,56697889278,去云南居然不涂防晒霜,0,0.5404052734375,1,True,1,1,False,False,False
douyin-test-001384,56697889278,红塔的云腿小饼太好吃了，买少了,1,0.3639404296875,0,True,1,1,True,True,False
douyin-test-001388,56697889278,2号的玉米生的熟的,1,0.74375,1,True,1,1,False,False,False
douyin-test-001393,56697889278,鹏鹏这紫皮洋葱产地哪里,1,0.34635009765625,0,True,1,1,True,True,False
douyin-test-001397,56697889278,切了直接拌,0,0.672607421875,1,True,1,1,False,False,False
douyin-test-001419,56697889278,紫皮洋葱挺好,1,0.73065185546875,1,True,0,0,True,False,True
douyin-test-001420,56697889278,横切洋葱圈,0,0.29696044921875,0,True,0,0,False,False,False
douyin-test-001422,56697889278,得把底部切掉,0,0.3583251953125,0,True,0,0,False,False,False
douyin-test-001423,56697889278,用开水一烫，凉拌,0,0.7392578125,1,True,1,1,False,False,False
douyin-test-001424,56697889278,把跟切掉,0,0.19947509765625,0,True,1,1,True,False,True
douyin-test-001425,56697889278,洋葱很耐放，这里比菜市场便宜多了,1,0.66142578125,1,True,1,1,False,False,False
douyin-test-001438,56697889278,用水冲一下 就不辣眼睛,0,0.190753173828125,0,True,1,1,True,False,True
douyin-test-001439,56697889278,刀湿下水,0,0.551513671875,1,True,0,0,True,True,False
douyin-test-001444,56697889278,蘸点水切就不辣眼,0,0.29771728515625,0,True,1,1,True,False,True
douyin-test-001449,56697889278,刀沾水再切,0,0.5297119140625,1,True,0,0,True,True,False
douyin-test-001450,56697889278,沾水,0,0.768017578125,1,True,0,0,True,True,False
douyin-test-001451,56697889278,带游泳镜切,0,0.63719482421875,1,True,1,1,False,False,False
douyin-test-001453,56697889278,刀蘸水,0,0.795068359375,1,True,1,1,False,False,False
douyin-test-001454,56697889278,流动水下切,0,0.6576904296875,1,True,1,1,False,False,False
douyin-test-001455,56697889278,放在冰箱保鲜里放一下，再切,0,0.2685546875,0,True,1,1,True,False,True
douyin-test-001461,56697889278,想要旅行烧水壶直饮式[爱心],1,0.317431640625,0,True,1,1,True,True,False
douyin-test-001462,56697889278,样样都新鲜,0,0.4825927734375,0,True,0,0,False,False,False
douyin-test-001464,56697889278,[抠鼻]好吃,1,0.30145263671875,0,True,1,1,True,True,False
douyin-test-001465,56697889278,原来吃不惯 现在好喜欢吃,0,0.26348876953125,0,True,1,1,True,False,True
douyin-test-001470,56697889278,建议吃鱼腩,0,0.660369873046875,1,True,1,1,False,False,False
douyin-test-001483,56697889278,孩子煎熟吃技点柠檬,0,0.61376953125,1,True,1,1,False,False,False
douyin-test-001485,56697889278,食用油食用油食用油食用油食用油,1,0.714111328125,1,True,1,1,False,False,False
douyin-test-001486,56697889278,生抽芥末,1,0.5288818359375,1,True,0,0,True,False,True
douyin-test-001487,56697889278,就芥末加生抽,0,0.486474609375,0,True,0,0,False,False,False
douyin-test-001488,56697889278,食用油食用油食用油食用油食用油食用油食用油食用油,1,0.5068603515625,1,True,0,0,True,False,True
douyin-test-001490,56697889278,生吃不会有细菌病毒吗,1,0.46453857421875,0,True,1,1,True,True,False
douyin-test-001491,56697889278,辣根，生抽，白醋,0,0.20672607421875,0,True,0,0,False,False,False
douyin-test-001492,56697889278,可以生吃 放芥末,0,0.5601318359375,1,True,1,1,False,False,False
douyin-test-001498,56697889278,丽水,0,0.550439453125,1,True,0,0,True,True,False
douyin-test-001499,56697889278,还有丽水,0,0.418511962890625,0,True,0,0,False,False,False
douyin-test-001507,56697889278,方便,0,0.674169921875,1,True,0,0,True,True,False
douyin-test-001511,56697889278,今天好吃的好多,0,0.51356201171875,1,True,1,1,False,False,False
douyin-test-001512,56697889278,大餐,0,0.186181640625,0,True,0,0,False,False,False
douyin-test-001514,dongfangzhenxuan,刺梨汁，今天机制是最划算的一次,1,0.4525634765625,0,True,1,1,True,True,False
douyin-test-001522,dongfangzhenxuan,要预售的,1,0.703857421875,1,True,1,1,False,False,False
douyin-test-001524,dongfangzhenxuan,刺梨汁今天机制是最划算的一次,1,0.4294921875,0,True,1,1,True,True,False
douyin-test-001526,dongfangzhenxuan,好多果仁,1,0.621209716796875,1,True,0,0,True,False,True
douyin-test-001527,dongfangzhenxuan,福袋是抽免单吗？,0,0.3000732421875,0,True,1,1,True,False,True
douyin-test-001532,dongfangzhenxuan,加货,1,0.292333984375,0,True,1,1,True,True,False
douyin-test-001535,dongfangzhenxuan,上货,1,0.644921875,1,True,0,0,True,False,True
douyin-test-001537,dongfangzhenxuan,到内蒙几天？常温能放多久,1,0.361517333984375,0,True,1,1,True,True,False
douyin-test-001540,dongfangzhenxuan,那种还吃,0,0.66318359375,1,True,0,0,True,True,False
douyin-test-001544,dongfangzhenxuan,刺梨汁今天机制是最划算的一次,1,0.4294921875,0,True,1,1,True,True,False
douyin-test-001545,dongfangzhenxuan,不是一分钟一个吗,0,0.2191650390625,0,True,0,0,False,False,False
douyin-test-001546,dongfangzhenxuan,还抽吗,0,0.7000244140625,1,True,1,1,False,False,False
douyin-test-001559,dongfangzhenxuan,免费,0,0.315576171875,0,True,0,0,False,False,False
douyin-test-001560,dongfangzhenxuan,已免单,0,0.34244384765625,0,True,0,0,False,False,False
douyin-test-001561,dongfangzhenxuan,现在的福袋是什么,0,0.216497802734375,0,True,1,1,True,False,True
douyin-test-001566,dongfangzhenxuan,没有坚果的了,1,0.75966796875,1,True,1,1,False,False,False
douyin-test-001567,dongfangzhenxuan,坚果没有了,1,0.606109619140625,1,True,1,1,False,False,False
douyin-test-001568,dongfangzhenxuan,坚果的，没了,1,0.59866943359375,1,True,0,0,True,False,True
douyin-test-001574,dongfangzhenxuan,免单免单免单,0,0.4738037109375,0,True,1,1,True,False,True
douyin-test-001575,dongfangzhenxuan,免费,0,0.315576171875,0,True,0,0,False,False,False
douyin-test-001582,dongfangzhenxuan,年免单,0,0.74658203125,1,True,1,1,False,False,False
douyin-test-001587,dongfangzhenxuan,什么时候到！！！！！！！,0,0.667333984375,1,True,1,1,False,False,False
douyin-test-001588,dongfangzhenxuan,西梅干买了,0,0.343475341796875,0,True,1,1,True,False,True
douyin-test-001592,dongfangzhenxuan,刺梨汁抓紧啦，好机制马上没有了,0,0.24326171875,0,True,1,1,True,False,True
douyin-test-001593,dongfangzhenxuan,免免单,0,0.743994140625,1,True,1,1,False,False,False
douyin-test-001594,YDSZB666,寓意是什么,1,0.63046875,1,True,1,1,False,False,False
douyin-test-001595,YDSZB666,老板娘的耳坠,1,0.498406982421875,0,True,0,0,False,False,False
douyin-test-001597,YDSZB666,老板娘戴的项链,1,0.305706787109375,0,True,1,1,True,True,False
douyin-test-001599,YDSZB666,这啥呀,0,0.765380859375,1,True,1,1,False,False,False
douyin-test-001605,YDSZB666,老板娘项链,1,0.663818359375,1,True,0,0,True,False,True
douyin-test-001608,YDSZB666,上个消磁,1,0.6068359375,1,True,1,1,False,False,False
douyin-test-001609,YDSZB666,"黄水晶,黄水晶,黄水晶",1,0.63494873046875,1,True,1,1,False,False,False
douyin-test-001610,YDSZB666,再大的,1,0.180059814453125,0,True,1,1,True,True,False
douyin-test-001613,YDSZB666,买大的,1,0.4314208984375,0,True,1,1,True,True,False
douyin-test-001616,YDSZB666,380上,0,0.720458984375,1,True,1,1,False,False,False
douyin-test-001620,YDSZB666,老板娘的项链,1,0.5439208984375,1,True,0,0,True,False,True
douyin-test-001626,YDSZB666,380再上,0,0.352032470703125,0,True,1,1,True,False,True
douyin-test-001628,YDSZB666,都好看,0,0.5485595703125,1,True,0,0,True,True,False
douyin-test-001629,YDSZB666,单算多好,0,0.39407958984375,0,True,0,0,False,False,False
douyin-test-001630,YDSZB666,耳环耳环耳环耳环耳环耳环耳环耳环耳环耳环,1,0.7192626953125,1,True,1,1,False,False,False
douyin-test-001632,YDSZB666,老板娘的耳饰,1,0.41177978515625,0,True,1,1,True,True,False
douyin-test-001635,YDSZB666,老板娘的耳坠,1,0.498406982421875,0,True,0,0,False,False,False
douyin-test-001641,YDSZB666,明天在卖吧,0,0.34969482421875,0,True,1,1,True,False,True
douyin-test-001643,YDSZB666,这个好,1,0.59031982421875,1,True,0,0,True,False,True
douyin-test-001646,YDSZB666,黄水晶[比心],1,0.273956298828125,0,True,1,1,True,True,False
douyin-test-001648,YDSZB666,越看越好看,0,0.379156494140625,0,True,0,0,False,False,False
douyin-test-001651,YDSZB666,草莓金,1,0.7046875,1,True,0,0,True,False,True
douyin-test-001653,YDSZB666,老板娘的项链,1,0.5439208984375,1,True,0,0,True,False,True
douyin-test-001654,YDSZB666,喜欢大水晶,1,0.80966796875,1,True,1,1,False,False,False
douyin-test-001657,YDSZB666,大水晶,1,0.7931640625,1,True,1,1,False,False,False
douyin-test-001664,YDSZB666,来点珍珠,1,0.71536865234375,1,True,1,1,False,False,False
douyin-test-001673,YDSZB666,老板娘的项链,1,0.5439208984375,1,True,0,0,True,False,True
douyin-test-001679,YDSZB666,去看看,0,0.225811767578125,0,True,0,0,False,False,False
douyin-test-001684,YDSZB666,老板娘脖子项链,1,0.700830078125,1,True,1,1,False,False,False
douyin-test-001693,YDSZB666,老板娘水晶,1,0.69271240234375,1,True,1,1,False,False,False
douyin-test-001695,YDSZB666,黄水晶[比心],1,0.273956298828125,0,True,1,1,True,True,False
douyin-test-001698,YDSZB666,助考的好水晶,1,0.5045654296875,1,True,1,1,False,False,False
douyin-test-001699,YDSZB666,9.9,0,0.81171875,1,True,0,0,True,True,False
douyin-test-001701,YDSZB666,这个季节吃西瓜,0,0.283282470703125,0,True,0,0,False,False,False
douyin-test-001702,YDSZB666,后面紫色,1,0.80185546875,1,True,1,1,False,False,False
douyin-test-001704,YDSZB666,99上,0,0.748046875,1,True,1,1,False,False,False
douyin-test-001705,YDSZB666,9.9,0,0.81171875,1,True,1,1,False,False,False
douyin-test-001707,YDSZB666,这是黄塔晶吧,0,0.7841796875,1,True,1,1,False,False,False
douyin-test-001719,YDSZB666,有翡翠,0,0.7552734375,1,True,1,1,False,False,False
douyin-test-001725,YDSZB666,后面紫色,1,0.80185546875,1,True,0,0,True,False,True
douyin-test-001751,YDSZB666,一起看看对比,1,0.71572265625,1,True,1,1,False,False,False
douyin-test-001756,YDSZB666,后面紫色,1,0.80185546875,1,True,0,0,True,False,True
douyin-test-001766,YDSZB666,这个漂亮,1,0.7458984375,1,True,0,0,True,False,True
douyin-test-001769,YDSZB666,紫牙乌,1,0.784619140625,1,True,0,0,True,False,True
douyin-test-001777,YDSZB666,紫色的紫牙乌要8m的紫色的紫牙乌要8m的,1,0.74521484375,1,True,1,1,False,False,False
douyin-test-001780,YDSZB666,紫色的紫牙乌要8m的紫色的紫牙乌要8m的紫色的紫牙乌要8m的紫色的紫牙乌要8m的,1,0.5102783203125,1,True,1,1,False,False,False
douyin-test-001785,YDSZB666,这个粉有点浅,0,0.3791015625,0,True,0,0,False,False,False
douyin-test-001787,YDSZB666,带上看看,0,0.78994140625,1,True,1,1,False,False,False
douyin-test-001790,YDSZB666,美甲截图亲,0,0.650537109375,1,True,0,0,True,True,False
douyin-test-001792,YDSZB666,紫色耳环[比心],1,0.210369873046875,0,True,1,1,True,True,False
douyin-test-001796,YDSZB666,紫牙乌,1,0.784619140625,1,True,0,0,True,False,True
douyin-test-001800,YDSZB666,先去看定制吧,0,0.5223388671875,1,True,0,0,True,True,False
douyin-test-001802,YDSZB666,超七超七超七,1,0.77197265625,1,True,1,1,False,False,False
douyin-test-001806,YDSZB666,后面紫色,1,0.80185546875,1,True,0,0,True,False,True
douyin-test-001809,YDSZB666,讲一单拍一单,0,0.3142333984375,0,True,1,1,True,False,True
douyin-test-001813,YDSZB666,天天卖能当饭吃吗?,0,0.43536376953125,0,True,0,0,False,False,False
douyin-test-001814,YDSZB666,确实漂亮,1,0.5125244140625,1,True,0,0,True,False,True
douyin-test-001816,YDSZB666,老板娘戴的项链,1,0.305706787109375,0,True,0,0,False,False,False
douyin-test-001817,YDSZB666,耳环老板娘,1,0.4534881591796875,0,True,1,1,True,True,False
douyin-test-001818,YDSZB666,她家货非常好,0,0.358770751953125,0,True,1,1,True,False,True
douyin-test-001828,YDSZB666,老板娘戴的项链,1,0.305706787109375,0,True,0,0,False,False,False
douyin-test-001830,YDSZB666,是真的漂亮,1,0.29364013671875,0,True,1,1,True,True,False
douyin-test-001836,YDSZB666,阳光玫瑰,1,0.617626953125,1,True,0,0,True,False,True
douyin-test-001840,YDSZB666,黄口宝宝佛,1,0.220513916015625,0,True,0,0,False,False,False
douyin-test-001847,YDSZB666,老板娘要圆牌,1,0.319195556640625,0,True,1,1,True,True,False
douyin-test-001851,YDSZB666,超七超七超七,1,0.77197265625,1,True,1,1,False,False,False
douyin-test-001854,YDSZB666,超七超七超七超七,1,0.572705078125,1,True,1,1,False,False,False
douyin-test-001858,YDSZB666,盐源玛瑙,1,0.7197509765625,1,True,1,1,False,False,False
douyin-test-001861,YDSZB666,多大多长,1,0.67802734375,1,True,1,1,False,False,False
douyin-test-001881,YDSZB666,赶紧看高货,1,0.52529296875,1,True,1,1,False,False,False
douyin-test-001882,YDSZB666,万能扣上下,0,0.362939453125,0,True,1,1,True,False,True
douyin-test-001894,YDSZB666,翡翠叶子,0,0.58154296875,1,True,1,1,False,False,False
douyin-test-001898,YDSZB666,hip,0,0.419287109375,0,True,0,0,False,False,False
douyin-test-001902,YDSZB666,再看看,0,0.4759765625,0,True,0,0,False,False,False
douyin-test-001905,YDSZB666,收鉴定费,0,0.18944091796875,0,True,0,0,False,False,False
douyin-test-001911,YDSZB666,戴上身看看,1,0.70693359375,1,True,1,1,False,False,False
douyin-test-001913,YDSZB666,炸一下,0,0.59403076171875,1,True,1,1,False,False,False
douyin-test-001927,YDSZB666,戴着看看,1,0.699658203125,1,True,1,1,False,False,False
douyin-test-001930,YDSZB666,好好看,1,0.593505859375,1,True,1,1,False,False,False
douyin-test-001939,YDSZB666,想要耳环想要耳环,1,0.794482421875,1,True,1,1,False,False,False
douyin-test-001941,YDSZB666,"耳环,大颗粒的",1,0.80390625,1,True,1,1,False,False,False
douyin-test-001947,YDSZB666,新疆的?,1,0.55380859375,1,True,1,1,False,False,False
douyin-test-001948,YDSZB666,好看好看好看,1,0.66551513671875,1,True,1,1,False,False,False
douyin-test-001953,YDSZB666,就想要这个,1,0.73212890625,1,True,1,1,False,False,False
douyin-test-001954,YDSZB666,好好看,1,0.593505859375,1,True,0,0,True,False,True
douyin-test-001955,YDSZB666,好看好看好看,1,0.66551513671875,1,True,1,1,False,False,False
douyin-test-001957,YDSZB666,大点位高货,0,0.660546875,1,True,1,1,False,False,False
douyin-test-001967,YDSZB666,无事牌,1,0.7302734375,1,True,1,1,False,False,False
douyin-test-001970,YDSZB666,青海的?,1,0.5306640625,1,True,1,1,False,False,False
douyin-test-001971,YDSZB666,无事牌,1,0.7302734375,1,True,0,0,True,False,True
douyin-test-001972,YDSZB666,东哥来一点耳钉吧,1,0.33116455078125,0,True,1,1,True,True,False
douyin-test-001973,YDSZB666,无事牌无事牌,1,0.40322265625,0,True,1,1,True,True,False
douyin-test-001974,YDSZB666,这是直播吗,0,0.359033203125,0,True,0,0,False,False,False
douyin-test-001977,YDSZB666,耳钉炸一波吧,0,0.3728515625,0,True,1,1,True,False,True
douyin-test-001979,YDSZB666,有懂的吗???新疆料??,0,0.612939453125,1,True,1,1,False,False,False
douyin-test-001980,YDSZB666,她耳朵的耳环好看,1,0.54482421875,1,True,1,1,False,False,False
douyin-test-001988,YDSZB666,"单珠,无事牌",1,0.696435546875,1,True,0,0,True,False,True
douyin-test-001989,YDSZB666,这个平安扣好看啊,1,0.735400390625,1,True,1,1,False,False,False
douyin-test-001996,YDSZB666,"喜欢,炸一下",1,0.2567962646484375,0,True,1,1,True,True,False
douyin-test-001999,YDSZB666,妈妈链,1,0.742578125,1,True,0,0,True,False,True
douyin-test-002001,YDSZB666,这个好好看,1,0.76533203125,1,True,1,1,False,False,False
douyin-test-002002,YDSZB666,这个好漂亮呀,1,0.630322265625,1,True,0,0,True,False,True
douyin-test-002003,YDSZB666,一大坨的那个,0,0.768310546875,1,True,0,0,True,True,False
douyin-test-002005,YDSZB666,无事牌佛公,1,0.2018798828125,0,True,1,1,True,True,False
douyin-test-002022,YDSZB666,炸一些,0,0.61533203125,1,True,0,0,True,True,False
douyin-test-002034,liuyuanyuan1991,高端大气上档次,1,0.730126953125,1,True,1,1,False,False,False
douyin-test-002035,liuyuanyuan1991,划算划算,1,0.815576171875,1,True,0,0,True,False,True
douyin-test-002037,liuyuanyuan1991,确实是,0,0.20966796875,0,True,0,0,False,False,False
douyin-test-002040,liuyuanyuan1991,哺乳期,1,0.453497314453125,0,True,1,1,True,True,False
douyin-test-002041,liuyuanyuan1991,澳大利亚原装进口女维!及时补贴,0,0.3064208984375,0,True,1,1,True,False,True
douyin-test-002047,liuyuanyuan1991,胳膊疼不?,0,0.4265625,0,True,0,0,False,False,False
douyin-test-002062,liuyuanyuan1991,交税不,0,0.53284912109375,1,True,0,0,True,True,False
douyin-test-002064,liuyuanyuan1991,给力的,0,0.22020263671875,0,True,0,0,False,False,False
douyin-test-002066,liuyuanyuan1991,物美价廉,1,0.81025390625,1,True,0,0,True,False,True
douyin-test-002069,liuyuanyuan1991,和金隅股份股吧,0,0.1935302734375,0,True,0,0,False,False,False
douyin-test-002072,liuyuanyuan1991,我想买一瓶,1,0.7755859375,1,True,1,1,False,False,False
douyin-test-002087,liuyuanyuan1991,这个价格超划算,1,0.68662109375,1,True,1,1,False,False,False
douyin-test-002094,liuyuanyuan1991,上次的养肝产品没有了,1,0.499853515625,0,True,0,0,False,False,False
douyin-test-002096,liuyuanyuan1991,好白好瘦,0,0.274127197265625,0,True,0,0,False,False,False
douyin-test-002105,liuyuanyuan1991,这是管啥,1,0.3552978515625,0,True,1,1,True,True,False
douyin-test-002106,liuyuanyuan1991,需要放冰箱冷藏?,1,0.63671875,1,True,1,1,False,False,False
douyin-test-002114,liuyuanyuan1991,录播?,0,0.438671875,0,True,0,0,False,False,False
douyin-test-002115,liuyuanyuan1991,吃了这个钙片铁剂维生素c还要吃吗,1,0.58055419921875,1,True,1,1,False,False,False
douyin-test-002116,liuyuanyuan1991,一瓶澳大利亚原装进口女维!限时补贴,0,0.634716796875,1,True,1,1,False,False,False
douyin-test-002118,liuyuanyuan1991,这个价格非常实惠,1,0.64984130859375,1,True,1,1,False,False,False
douyin-test-002122,liuyuanyuan1991,男的也能吃吧,1,0.199755859375,0,True,1,1,True,True,False
douyin-test-002124,liuyuanyuan1991,澳洲原装进口女维!限时补贴,0,0.295263671875,0,True,1,1,True,False,True
douyin-test-002130,liuyuanyuan1991,进口税是不是高了,0,0.2132080078125,0,True,1,1,True,False,True
douyin-test-002153,liuyuanyuan1991,澳大利亚原装进口女维!限时补贴,0,0.2866455078125,0,True,0,0,False,False,False
douyin-test-002158,liuyuanyuan1991,刘媛媛两个孩子读几年级?,0,0.225506591796875,0,True,1,1,True,False,True
douyin-test-002171,liuyuanyuan1991,补充营养,0,0.75673828125,1,True,1,1,False,False,False
douyin-test-002173,liuyuanyuan1991,吃了有没有胃部不舒服的感觉,1,0.3884979248046875,0,True,1,1,True,True,False
douyin-test-002180,liuyuanyuan1991,"什么味道,好吃吗?[比心][比心][比心][比心][比心][比心][比心][比心][比心][比心][比心][比心][比心]",1,0.355328369140625,0,True,1,1,True,True,False
douyin-test-002188,liuyuanyuan1991,怎么吃,1,0.72392578125,1,True,0,0,True,False,True
douyin-test-002194,liuyuanyuan1991,男的能吃不,1,0.688818359375,1,True,1,1,False,False,False
douyin-test-002202,liuyuanyuan1991,非常好,1,0.4171142578125,0,True,0,0,False,False,False
douyin-test-002204,liuyuanyuan1991,牙周炎吃维生素B族应该可以搞好点,0,0.3855224609375,0,True,1,1,True,False,True
douyin-test-002205,liuyuanyuan1991,舔狗能吃吗,0,0.6453369140625,1,True,1,1,False,False,False
douyin-test-002212,liuyuanyuan1991,相信澳洲厂品,0,0.22265625,0,True,0,0,False,False,False
douyin-test-002216,liuyuanyuan1991,保质期,1,0.79697265625,1,True,1,1,False,False,False
douyin-test-002229,liuyuanyuan1991,一天吃,0,0.457373046875,0,True,0,0,False,False,False
douyin-test-002242,liuyuanyuan1991,好东西,0,0.4124755859375,0,True,0,0,False,False,False
douyin-test-002246,liuyuanyuan1991,送的那个怎么吃,1,0.760595703125,1,True,1,1,False,False,False
douyin-test-002253,liuyuanyuan1991,值得买买,1,0.4999267578125,0,True,1,1,True,True,False
douyin-test-002255,liuyuanyuan1991,怎么瘦的?,0,0.391650390625,0,True,1,1,True,False,True
douyin-test-002258,liuyuanyuan1991,值得买,1,0.542041015625,1,True,1,1,False,False,False
douyin-test-002259,liuyuanyuan1991,孕妇为什么用不了?,1,0.74052734375,1,True,1,1,False,False,False
douyin-test-002285,liuyuanyuan1991,澳大利亚的好东西,0,0.222589111328125,0,True,0,0,False,False,False
douyin-test-002292,liuyuanyuan1991,多便宜呀,0,0.802392578125,1,True,1,1,False,False,False
douyin-test-002306,liuyuanyuan1991,已下单,0,0.43759765625,0,True,1,1,True,False,True
douyin-test-002317,liuyuanyuan1991,"怎么吃,下单了",0,0.33973388671875,0,True,1,1,True,False,True
douyin-test-002320,1706638111,甘肃苦荞茶,1,0.785693359375,1,True,1,1,False,False,False
douyin-test-002322,1706638111,上苦荞茶,0,0.724267578125,1,True,1,1,False,False,False
douyin-test-002324,1706638111,5包!,0,0.77578125,1,True,0,0,True,True,False
douyin-test-002327,1706638111,十块钱一斤不便宜啊,0,0.693505859375,1,True,1,1,False,False,False
douyin-test-002329,1706638111,10袋,0,0.740625,1,True,0,0,True,True,False
douyin-test-002340,1706638111,上六包,0,0.27744140625,0,True,1,1,True,False,True
douyin-test-002341,1706638111,没有没有没有没有没有没有,0,0.6191162109375,1,True,0,0,True,True,False
douyin-test-002343,1706638111,"买过土豆,洋葱,牛肉干都很好[比心]",0,0.2022430419921875,0,True,0,0,False,False,False
douyin-test-002347,1706638111,以前的补上,0,0.25523681640625,0,True,1,1,True,False,True
douyin-test-002352,1706638111,没意见!可以可以!,0,0.38394775390625,0,True,0,0,False,False,False
douyin-test-002353,1706638111,理解一下,0,0.712890625,1,True,0,0,True,True,False
douyin-test-002360,1706638111,"时间不同,价钱可以不同",0,0.2564208984375,0,True,0,0,False,False,False
douyin-test-002363,1706638111,家乡便宜点正常,0,0.5412841796875,1,True,1,1,False,False,False
douyin-test-002371,1706638111,不是5袋吗,0,0.6607421875,1,True,1,1,False,False,False
douyin-test-002372,1706638111,已购买,0,0.6432861328125,1,True,0,0,True,True,False
douyin-test-002373,1706638111,玫瑰花,1,0.8072265625,1,True,1,1,False,False,False
douyin-test-002383,1706638111,"想吃橙子,橙子最好吃了",1,0.384228515625,0,True,1,1,True,True,False
douyin-test-002384,1706638111,西红柿西红柿西红柿,1,0.7498779296875,1,True,1,1,False,False,False
douyin-test-002388,1706638111,"想吃橙子,橙子橙子",1,0.455389404296875,0,True,1,1,True,True,False
douyin-test-002391,1706638111,在甘肃什么地方,0,0.245489501953125,0,True,0,0,False,False,False
douyin-test-002398,1706638111,"想吃橙子,橙子橙子..今天有橙子吗",1,0.721484375,1,True,1,1,False,False,False
douyin-test-002400,1706638111,西红柿西红柿西红柿,1,0.7498779296875,1,True,1,1,False,False,False
douyin-test-002401,1706638111,禾尚头,0,0.32298583984375,0,True,0,0,False,False,False
douyin-test-002403,1706638111,"和尚头面好吃很,产量低",1,0.73818359375,1,True,1,1,False,False,False
douyin-test-002412,1706638111,我想要香瓜,1,0.713232421875,1,True,1,1,False,False,False
douyin-test-002417,1706638111,有铁棍山药面上点,1,0.597802734375,1,True,1,1,False,False,False
douyin-test-002425,1706638111,"太便宜,卖三百八就行",0,0.61776123046875,1,True,1,1,False,False,False
douyin-test-002426,1706638111,兰州拉面,1,0.548291015625,1,True,1,1,False,False,False
douyin-test-002430,1706638111,吃一口,1,0.3868896484375,0,True,0,0,False,False,False
douyin-test-002433,1706638111,上苦荞茶,0,0.724267578125,1,True,1,1,False,False,False
douyin-test-002447,1706638111,我以为是枸杞呢,0,0.570361328125,1,True,0,0,True,True,False
douyin-test-002451,1706638111,这个你爸爸喜欢吗,0,0.74619140625,1,True,0,0,True,True,False
douyin-test-002454,1706638111,我要特辣的,1,0.6924560546875,1,True,1,1,False,False,False
douyin-test-002461,1706638111,大蒜大蒜,1,0.41104736328125,0,True,0,0,False,False,False
douyin-test-002476,1706638111,"西红柿,西红柿",1,0.314056396484375,0,True,0,0,False,False,False
douyin-test-002480,1706638111,降血糖,1,0.673046875,1,True,1,1,False,False,False
douyin-test-002487,1706638111,"牛肉干还有吗?上午直播的时候在上班,没有机会看[捂脸]",1,0.4555908203125,0,True,1,1,True,True,False
douyin-test-002489,1706638111,苦荞茶太好喝了,1,0.700634765625,1,True,1,1,False,False,False
douyin-test-002491,1706638111,这个好,1,0.59031982421875,1,True,0,0,True,False,True
douyin-test-002499,1706638111,小米小米小米,1,0.27674560546875,0,True,1,1,True,True,False
douyin-test-002505,1706638111,上次买的赤松茸吃完了还有吗,1,0.2732696533203125,0,True,1,1,True,True,False
