row_id,platform,split,source_index,live_id,species,content,label,official_background,all_sequence_index,context_json,input_hash,qwen_background,generation_seconds,prompt_tokens,generated_tokens,total_duration_ns,load_duration_ns,attempts,error
douyin-train-005159,douyin,train,5159,liuyuanyuan1991,健康养生,上面说孕妇和哺乳期不能吃,0,该用户是在询问产品是否适合特定人群使用，并表达了对产品适用范围的疑虑。,7274,"[""主播加油"", ""头发好"", ""有这么神奇"", ""录播?"", ""嗯""]",199e9a0b48850671f17894c470a3faeb1386626ef383994f55482e16da700bd1,当前弹幕是在回应之前关于产品效果的讨论，表达对产品成分安全性的关注。,0.6942592999985209,107,25,691793600,16973400,1,
douyin-train-005206,douyin,train,5206,liuyuanyuan1991,健康养生,晚上好,0,该用户可能是在礼貌性地打招呼，同时暗示自己刚进入直播间并开始关注直播内容。,7346,"[""一瓶多少颗?"", ""日期是新的吗?"", ""非常好[赞][赞][赞]"", ""日期什么时候"", ""为什么还要实名认证""]",75e17a3997267eea4e93954b946ad383a48079acd8fd8912617e45668761d95a,弹幕是在晚上直播时发出的问候。,0.43630169999960344,114,15,435037900,15438400,1,
douyin-train-005269,douyin,train,5269,liuyuanyuan1991,健康养生,跟上节奏,0,该用户想表达的含义是：催促主播加快节奏或提醒其他观众抓紧时间参与抢购活动。,7441,"[""补充营养"", ""好运连连"", ""商品质量很好"", ""男士可以吃吗"", ""吃出来的健康""]",c82125e1bf11641c24fa7ad4bd647c1b9123a6109407d4e36a3c11324688f821,观众在鼓励主播保持直播状态，带动现场氛围。,0.508185799990315,105,17,505650800,15443400,1,
douyin-train-005639,douyin,train,5639,1706638111,生鲜水果,没意见[捂脸],0,该用户是在用调侃或随声附和的方式表达对当前讨论话题的轻松认同。,7965,"[""有意见"", ""没有意见"", ""没意二"", ""没意见!"", ""还在直播,休息一下吧""]",ba41551cd2303d5f0f5bd91b91abbb3961bd0cdd3f58363c26f666ddf4c4a1bd,弹幕可能是在表达自己其实有意见，但又不好意思直接说出来，所以用“没意见”来掩饰真实想法。,0.8897507999936352,109,32,887558100,26026500,1,
douyin-train-005645,douyin,train,5645,1706638111,生鲜水果,市场规律没意见,0,该用户想表达的含义是：对当前商品的价格或促销方式表示认可，没有异议。,7977,"[""没有没有[赞][赞][赞]"", ""这也不便宜啊"", ""有没有小黄米"", ""之前买的补一袋"", ""今天再补一袋.六代""]",e8becbc0bc98fb0716c648630f05743cdbdd59307352956e4437da1527762d98,弹幕是在表达对市场规律的认同和接受。,0.4938055999955395,122,17,491664500,15622300,1,
douyin-train-005691,douyin,train,5691,1706638111,生鲜水果,一炮以后也要5袋,0,该用户想表达的含义是：即使这次促销活动结束后，下次也要多囤几袋。,8048,"[""打有的上次都没有买的"", ""这也正常"", ""这些人竟扯犊子[捂脸]"", ""再补一包"", ""加拿大包邮吗""]",0e1aa372cb14c7ff3046e2b0ab451d203fd490c89332fe9162f43a963791c98b,弹幕是在表达对之前购买数量的不满，暗示希望后续能补足数量。,0.6823488999943947,118,24,680110200,15934000,1,
douyin-train-005761,douyin,train,5761,1706638111,生鲜水果,牛腱子肉,1,该用户可能是在询问或表达对直播中提到的牛腱子肉产品的兴趣，想了解详情或表示购买意向。,8164,"[""要橙子"", ""上天水花椒"", ""要生姜"", ""谁玩传琦我出装"", ""牛肉面[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]""]",c0e959f5ccb9ef6a87958c002b76cc9690600e03ae00ccf4f704b01a281fab52,有人想要牛腱子肉。,0.37021599999570753,130,12,367621500,17012000,1,
douyin-train-005772,douyin,train,5772,1706638111,生鲜水果,已拍加急、,0,该用户想表达的含义是：我已经下单购买了商品并且选择了加急配送服务。,8180,"[""上天水椒"", ""天气真好"", ""谁玩传奇,跟我混"", ""小明正能量"", ""以前拍的东西还可以,现在不怎的…""]",f4c0302efcd2a9d55e02b3e03ce85d02e0280d2c0dd598a684c91fb69258cbca,当前弹幕可能是在表达对之前拍摄内容的不满，认为现在的内容质量不如以前。,0.6993050000019139,118,25,697198600,17496100,1,
douyin-train-005952,douyin,train,5952,1706638111,生鲜水果,有没有橙子啊?,1,该用户是在询问直播间是否有橙子这一商品上架或售卖。,8453,"[""新鲜蒜苔"", ""这个怎么吃"", ""小米小米小米"", ""这个味道不错"", ""新鲜蒜苔有吗?""]",edd8faf5f14f7e626b11cce2c69c2f5789f01b1ccee736967cf4d242103791ab,弹幕在询问是否有橙子，可能是想了解当前商品是否包含橙子或对橙子感兴趣。,0.8153044999926351,109,28,813755400,17599700,1,
douyin-train-006007,douyin,train,6007,1706638111,生鲜水果,"辛苦了,累死了",0,该用户想表达的含义是：对主播长时间直播的辛苦表示关心和慰问。,8536,"[""昨晚开03真准,懂得来点点关注"", ""这是直播几个小时了,,,我都睡一觉醒了"", ""酸菜河北拍不了吗"", ""小明哥,尝尝花椒"", ""天水姜伯约""]",6eb316041edf2e494e370be5c041bb1bc8728ac802b6b34820e12442237bc374,弹幕是在表达对主播长时间直播的辛苦和心疼。,0.5406122999993386,134,18,537638600,23154600,1,
douyin-train-006009,douyin,train,6009,1706638111,生鲜水果,最好的大红袍花椒在陇南武都,0,该用户是在强调陇南武都的花椒品质优越，可能意在推荐或认可产品，同时暗示自己有购买意向或希望主播重点介绍该产地的商品。,8540,"[""天水姜伯约"", ""辛苦了,累死了"", ""花椒之乡在陇南"", ""小明哥收徒弟不"", ""要乌鸡蛋乌鸡蛋乌鸡蛋""]",27c0e699b846ed936eec9c3bf0759498ad2424e61367a06c0ee95697c6aabd7f,弹幕在推荐陇南武都产的大红袍花椒，认为这是品质最好的花椒。,0.7103173000068637,126,25,707909800,15231500,1,
douyin-train-006089,douyin,train,6089,1706638111,生鲜水果,小宝宝可以吃?,1,该用户是在询问直播中展示的产品是否适合婴幼儿食用，表现出对产品适用人群的具体关注和潜在的购买意向。,8652,"[""在明哥这买的乌鸡蛋特别新鲜,品质真好[赞]"", ""甘肃通渭苦荞茶好喝[赞][赞][赞]"", ""武汉周黑鸭上车"", ""昨晚开03真准,懂得来点点关注"", ""甘肃人实在,产品质量好[赞]""]",30a3704609482e21659e8d2e33e27634865365337df028f29307f9c3f9f0a740,当前弹幕是在询问产品是否适合婴幼儿食用。,0.4871555999998236,149,16,484786800,21226600,1,
douyin-train-006105,douyin,train,6105,1706638111,生鲜水果,"尝尽人间百味,卖货天南海北[捂脸][捂脸][捂脸][捂脸][捂脸]",0,该用户可能是以调侃的语气表达对主播卖货范围广、商品种类繁多的感叹，同时用表情符号暗示对某些商品质量或宣传方式的无奈或幽默吐槽。,8674,"[""你卖出去的东西商家寄过来了就不一样全是次品的"", ""你可别吃了"", ""今天来的甘肃人没见到有小苹果脸的[色]"", ""看着你一天天长胖哦"", ""蛋黄太红了!""]",d6ffdcb88eab708ebea498f60a3cb0b9aec8551228dc4e0ed3981e3fdddff13f,弹幕在表达一种无奈和自嘲的情绪，暗示自己经历了各种不同的产品和客户，感到辛苦和疲惫。,0.8660871999891242,158,30,863553600,19095900,1,
douyin-train-006114,douyin,train,6114,1706638111,生鲜水果,红的不正常,0,该用户是在质疑直播中展示的食品（可能是鸡蛋或类似产品）颜色过于鲜艳，怀疑存在人工染色或添加剂问题。,8685,"[""为了苏丹红吗?"", ""不要时间长的"", ""不吃煮熟的看看"", ""小明哥夏天来皋兰卖卖我们的白凤桃"", ""蛋黄不正常""]",8fd6caed0ae60270206160b483c8b51a30bc70b55bc76fc5a52d59474b9b1cf7,弹幕在指出产品颜色异常，可能暗示存在食品安全问题。,0.5418715999985579,124,19,539157400,15558200,1,
douyin-train-006191,douyin,train,6191,1706638111,生鲜水果,可以你们买,0,该用户可能是在认可商品价格实惠，并鼓励其他观众下单购买。,8792,"[""鸡腿上连接"", ""很好的"", ""5角一个要多少有多少"", ""坏了包赔吗"", ""实惠实惠""]",9feb3da16a4d1f46ee73b8c0036ac47c789b8df8b31e2f79aac675a8959104ae,看到商品后表示愿意购买。,0.36460420000366867,108,12,362005400,20237900,1,
douyin-train-006224,douyin,train,6224,1706638111,生鲜水果,可以试吃吗?,1,该用户是在询问商品是否支持先品尝再购买的服务，表现出对产品实际体验的关注和潜在的购买意向。,8838,"[""买不起"", ""这个营养丰富"", ""这个价钱优惠"", ""鸡蛋最好的在恩施不用质疑,要分水土[呲牙][呲牙][呲牙][呲牙][呲牙]"", ""我要鹅蛋""]",470b0eb7834b186c31d158ccb3add55df927543cf0d8475a5c6e4e0e1134886e,弹幕想了解是否可以先尝试品尝产品。,0.4962645999912638,130,16,493512200,17384600,1,
douyin-train-006276,douyin,train,6276,1706638111,生鲜水果,有鸡屎好,0,该用户是在用反讽的语气调侃直播中展示的不卫生食品，暗示“这东西脏得跟鸡屎一样还好意思说好”。,8904,"[""这不能吃呀"", ""还是别吃,身体第一"", ""鸡爱你,小明哥[捂脸]"", ""真吃了哥"", ""别吃了,不卫生""]",97603693b6f71efe3e41218b916d1198b5ac9ac736ac6cba8b7efd196e70c2e3,弹幕在提醒主播注意卫生问题，暗示当前商品可能存在不洁情况。,0.6298717000026954,120,22,628046400,17123300,1,
douyin-train-006379,douyin,train,6379,577894592,服饰鞋履,这是四平针吗,1,该用户可能在询问当前展示的商品是否采用了四平针的针织工艺。,9055,"[""成年人不做选择"", ""红色t有吗"", ""白色能搭皮衣吗?"", ""卫衣卡码怎么拍"", ""红色格子上了吗""]",a15a898a6cc19dab74c0cdd0abd990e7a2eae84e2a9c11d2bb33170a7a0ba216,弹幕在询问这款卫衣的针脚工艺是否为四平针。,0.621142999996664,118,22,619388100,16374200,1,
douyin-train-006385,douyin,train,6385,577894592,服饰鞋履,红色短袖,1,该用户可能是在询问或表达对直播间展示的红色短袖款式的兴趣，想确认是否有货或了解具体细节。,9062,"[""红色背心上吗"", ""裤子几码"", ""格子衬衫"", ""卫衣厚吗娜姐"", ""福袋都抽不到""]",8d74a045f6c45e2a26e717776674f50cef3db3b6ced75a597654a31da3140028,询问当前商品是否也有红色短袖款式。,0.43911859999934677,113,15,436734000,17434700,1,
douyin-train-006399,douyin,train,6399,577894592,服饰鞋履,露肩的娃娃领,1,该用户可能是在询问或评论当前展示的娃娃领款式是否带有露肩设计，表达了对这款服装细节的关注和兴趣。,9079,"[""白月光呀"", ""快过吧"", ""过款吧[捂脸]"", ""玩不明白"", ""露肩的""]",f0f27cc560f7d7de0c3893dfaab98dbfd29073b3d48c3f82cdd8493fca46c032,当前弹幕是在回应前文提到的“露肩”的款式，表达对露肩娃娃领这种具体款式的好奇或关注。,0.9551644999883138,112,34,952346400,21703300,1,
douyin-train-006426,douyin,train,6426,577894592,服饰鞋履,梳子有吗,1,该用户想询问直播间是否有梳子这款商品在售。,9120,"[""好多主播都是这样"", ""在哪里积"", ""从什么时候开始累积"", ""红色T"", ""好好看""]",37a9965aa09bcc340c3d033aa67472b0be25126d4e2e68871962ef511cdd6d30,弹幕在询问是否有梳子这个产品。,0.42745339999964926,106,15,425489300,15441500,1,
douyin-train-006490,douyin,train,6490,577894592,服饰鞋履,又没抢到,1,该用户因多次尝试购买直播间的商品却未能成功抢到而感到失望和焦急。,9208,"[""以后一件衣服三个穿搭,然后再过新款"", ""衣服容易皱吗?"", ""衣服买越多越不会穿搭了[捂脸][捂脸][捂脸][捂脸]"", ""配裤子试试"", ""背心在几号""]",b0f00de5776942abf2f8644d9b248a4ceeaa0971f25ed669d92d96a7701e21f2,之前没抢到这次又没抢到，可能对商品感兴趣但未能成功购买。,0.7016440000006696,134,24,698834900,15490200,1,
douyin-train-006499,douyin,train,6499,577894592,服饰鞋履,颜色好看呢,1,该用户对当前展示商品的配色产生了兴趣，认为其色彩搭配令人满意。,9221,"[""没买到"", ""没抢到,大码没有了吗"", ""今年这种松弛的衬衫多吗?"", ""娃娃领"", ""然后我们就咔咔咔,截图,抄作业就行""]",b672ae568b7681ce7d26a076909a9aecd3a16f7dea8738da6ac26b6476b2725b,弹幕在表达对商品颜色的满意和认可。,0.5120601999951759,122,17,509234800,21100600,1,
douyin-train-006564,douyin,train,6564,577894592,服饰鞋履,裤子几号?,1,该用户是在询问主播展示的裤子的具体尺码信息。,9312,"[""先开剩下的呗[舔屏][舔屏][调皮]"", ""条纹针织背心"", ""红色马甲有跑单"", ""内搭几号"", ""吊带上衣""]",0f7e01566f383087c5399d2e71b7280e38ab674cb5a8b2aac0b4cba5735fd42f,询问所展示的裤子尺码信息。,0.4122487999993609,122,14,410978300,18380000,1,
douyin-train-006633,douyin,train,6633,577894592,服饰鞋履,红色背心,1,该用户可能在询问红色背心款式的库存情况或表达对这款商品的购买意向。,9415,"[""常规版怎么没有M啦"", ""衬衫加"", ""就等这个红色呢"", ""简单大方[比心][比心][比心][比心][比心]"", ""露肩的先上喽""]",8c0c3f7765b5d17fd28f8c739b7c531675ea72c548e8196e4b471cb887e86694,弹幕在表达对红色背心的喜爱和期待。,0.4970203999982914,128,17,494735200,16502800,1,
douyin-train-006660,douyin,train,6660,577894592,服饰鞋履,衣服上,1,该用户可能在催促主播尽快展示或上架当前提到的服装款式。,9453,"[""红色背心跑单加一下吧"", ""这节奏难受"", ""鞋子什么时候有"", ""红色显黑吗?"", ""外套外套外套外套外套外套外套""]",ca0e4632156cb3c4a5c00164d762c780fe56518fdfb8c810a43e5d14f0fa13af,弹幕在询问衣服的颜色或款式是否符合当前穿搭需求。,0.5556342999916524,116,19,552596800,15657600,1,
douyin-train-006705,douyin,train,6705,127652977,生鲜水果,是原味的吗,1,该用户是在询问直播中展示的商品是否保持了原本的风味或配方，没有添加其他调味料。,9515,"[""咋加会员"", ""这盘吃一口"", ""没抢到"", ""用放盐吗?"", ""真6666""]",78e81a1a188c2163bd76646785cb1850fabc9072b6efa26e7550941071cfde99,弹幕在询问当前商品是否为原味，可能对口味有特别偏好或疑问。,0.7136345999897458,113,25,711780800,20636500,1,
douyin-train-006711,douyin,train,6711,127652977,生鲜水果,看着好吃,1,该用户被直播中展示的食品外观所吸引，产生了品尝欲望和潜在的购买意向。,9522,"[""须子好吃还是头好吃"", ""腿上有吸盘吗"", ""有没有小黄鱼"", ""给给杨叔点个赞"", ""烤箱可以做吗?""]",33be8814b00a319ae0fa3f93f2284588b5bd95b92fdaa7c41c2d9a2b2e612c82,弹幕在表达对食物外观的赞赏，暗示对食物味道的认可。,0.5940736999909859,117,21,591425200,15559800,1,
douyin-train-006846,douyin,train,6846,xinjiangheti27,珠宝首饰,郑总男粉的戒指有吗,1,"该用户是在询问主播是否有适合男性粉丝佩戴的戒指款式。  （解析：结合前文多次出现""男戒""""戒圈""等询问，且直播间主打珠宝首饰品类，用户延续了商品咨询的购买意向，同时用""郑总男粉""的称呼表明自己是主播粉丝群体中的男性消费者，核心诉求是确认是否有适配自己性别属性的商品。）",9717,"[""美女坐下"", ""有啥区别"", ""南红呢"", ""能抓老鼠就是好猫[赞]"", ""老郑：你把别人的桌子掀了…""]",abf071cc90241e079d621a75a0126e7b50a340dcc85bde306f95a8ebe292f86d,弹幕在询问郑总是否有男性粉丝的戒指。,0.5096212999924319,122,17,508217300,17769700,1,
douyin-train-006904,douyin,train,6904,xinjiangheti27,珠宝首饰,支持你,0,该用户想表达的含义是：对主播的认可和鼓励，希望继续支持其直播内容或商品推荐。,9799,"[""不服就干他"", ""老郑变成老头了"", ""那个人两天没播了"", ""戒止还上吗"", ""戒指戒指再上""]",79ef103a4406977e1b08fe8c16486863dea46e59cc055743d8ec526d1f39fbd1,弹幕是在表达对主播的支持和鼓励。,0.4658091999881435,113,15,462597800,19750700,1,
douyin-train-006928,douyin,train,6928,xinjiangheti27,珠宝首饰,高端项链,1,该用户可能在询问或暗示对直播间即将展示的高端项链产品感兴趣。,9832,"[""有烟兜没"", ""玉帝威武"", ""郑总手上的戒圈"", ""手上手串"", ""郑总,多宝""]",fc3ea82092b7cffc01f7e7af4b2d6e81f930cf7e61f56c9ef53d6514eac5ecf5,弹幕在评论郑总佩戴的高端项链。,0.4864212999964366,112,16,483452000,30704300,1,
douyin-train-006976,douyin,train,6976,xinjiangheti27,珠宝首饰,太漂亮啦[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞],1,该用户被直播展示的商品外观深深吸引，通过夸张的赞美表情符号强烈表达对产品颜值的喜爱和惊叹。,9895,"[""老郑手上的戒指"", ""看出来了"", ""威震八方[赞]"", ""见识了"", ""大炸一个""]",0bbb97e68ded0f1dd8622a5cc95b58c6956770372ce43b7270c70fed76898ee8,弹幕在表达对老郑展示戒指效果的极度赞赏和喜爱。,0.6005709000019124,132,21,598719100,16171300,1,
douyin-train-007097,douyin,train,7097,xinjiangheti27,珠宝首饰,男士无事牌,1,该用户想表达的含义是：询问直播间是否有适合男性佩戴的无事牌款式。  （结合前文弹幕中频繁出现的珠宝品类询问（如手镯、挂坠、扳指等）以及颜色、材质的偏好，可推断用户是在主动寻求特定商品信息，且语境偏向玉石文玩类直播，因此“男士无事牌”更可能是明确的需求表达而非单纯感叹。）,10064,"[""老郑最值得信赖[赞]"", ""说得太对了"", ""有二三百的挂坠吗"", ""说的太好了"", ""大实话啊""]",b92b0e4cefe0fa1ae5e80f38c4de8706ec618d76e6ce7b311fd1f4d7e98ac0a5,弹幕“男士无事牌”是在表达对主播所说内容的认可，认为其观点适用于男性群体。,0.7934450999891851,119,28,790729000,18461000,1,
douyin-train-007146,douyin,train,7146,xinjiangheti27,珠宝首饰,哼哈二将,0,该用户可能是在调侃主播或直播间的氛围，用“哼哈二将”比喻直播间里活跃的两位核心人物（如主播和助手）或频繁互动的观众，暗指他们配合默契或存在感强烈。,10128,"[""有蜜蜡大大吊坠"", ""怎么鉴别"", ""无事牌没抢到"", ""学习了[比心]老郑哥[比心]"", ""开水锅煮的[捂脸]""]",98145a36febb499d18086d227ddf928c8e472d5ee79d99114f82be9f8d026663,弹幕在调侃直播间中提到的蜜蜡吊坠和无事牌，暗示对商品的期待与遗憾。,0.8539661000104388,126,30,852158800,22497200,1,
douyin-train-007162,douyin,train,7162,elslk001,美食饮料,没有了,1,该用户想表达的含义是：商品已经卖完了或库存没有了。,10147,"[""味道好,但有异味"", ""克洛文兄弟把好东西带进中国品质保证你会发大财"", ""收到了,好吃"", ""中文说得很流利[赞][赞]"", ""中文厉害!刚收到刚吃了各2粒""]",49ebb9f6e58f75fc5bd2313f24f4b1581065a1e68f5c0f619da778aaebdd9154,弹幕表示之前提到的商品已经全部吃完。,0.4497164999920642,135,15,446806800,18695500,1,
douyin-train-007167,douyin,train,7167,elslk001,美食饮料,2号链接的糖可以给孩子吃吗?,1,该用户是在询问2号链接的糖果是否适合儿童食用，表现出对产品安全性和适用年龄的关切。,10153,"[""好好想想吧,俄罗斯他是巧克力的产地吗?巧克力主要原材料是可可可可,生长在热带"", ""独立包装加分"", ""真抢得到福袋吗[捂脸]"", ""孕妇能不能吃[捂脸]"", ""能不能送我一颗尝尝[看][看]""]",323e48f0fe290e353b2f41c0bcccc05e7d14788c22b8d8e914891fe0093ec9d9,弹幕询问2号链接的糖是否适合孩子食用。,0.5687937999900896,150,18,565630400,23076400,1,
douyin-train-007229,douyin,train,7229,elslk001,美食饮料,"包装啥样,是中文吗",1,该用户是在询问产品包装的语言版本，担心进口商品没有中文标识而影响使用体验。,10233,"[""都是进口的吗拍了几个款[比心][比心][比心]"", ""巳拍2单"", ""推歀巧克力"", ""太漂亮了!中文说的真棒![玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]"", ""有AK不[呲牙][呲牙][呲牙]""]",58b981be838f068d736c2f00880cbbb3ac6ba070923e19026c2d087a8a0461a2,弹幕在询问商品的包装情况和是否使用中文说明。,0.5786631999944802,155,19,576237700,18759100,1,
douyin-train-007267,douyin,train,7267,elslk001,美食饮料,主播能不能卖俄罗斯荞麦汁?,1,该用户想表达的含义是：询问主播是否会上架俄罗斯荞麦汁这款产品，表现出对该商品的购买兴趣。,10280,"[""有提拉米苏"", ""血糖高可以吃吗"", ""农业没有对手???"", ""俄罗斯有没有抽脂技术"", ""卖点紫金呀""]",37eb93194b7d7a48c4b888a05743b9be72e45215778ca7ea4e9ddf5e3cf90087,观众想知道主播是否可以销售俄罗斯的荞麦汁产品。,0.5173063999973238,119,18,515655600,15388100,1,
douyin-train-007289,douyin,train,7289,elslk001,美食饮料,流心巧克力,1,该用户可能是在询问或感叹直播中展示的巧克力产品具有流心内馅的特点。,10312,"[""好像整个欧洲都种不了可可豆吧,但是人家吃巧克力啊,他们应该是世界上最大的可可豆进口国"", ""巧克力好"", ""普通话还牛的很"", ""这是啥"", ""无糖威化""]",c2d6a388165231f07a157af46861c76626004a8b38e71e0b183135f6dc435913,弹幕在回应之前关于巧克力的讨论，表达对流心巧克力这种产品的好奇或赞赏。,0.7919069999916246,130,27,788652000,28398100,1,
douyin-train-007342,douyin,train,7342,elslk001,美食饮料,你家的东西卖的贵啊!,0,该用户可能是在对比价格后觉得商品性价比不高，委婉表达对定价的质疑或希望获得优惠。,10399,"[""换短袖吧主播"", ""你是不是中国人戴了面具"", ""主播那里人"", ""是不是代可可"", ""好吃吗?[赞]""]",1a64d8e6ffe85125c8200c4f03d00c64a7ec8bc324874ec9aeeeba3cbd9a3c71,弹幕在表达对商品价格的不满或质疑。,0.4915661999984877,117,17,488898600,17637500,1,
douyin-train-007367,douyin,train,7367,Jing1000086,服饰鞋履,短皮衣短皮衣短皮衣,1,该用户急切希望主播尽快展示或介绍短款皮衣这款商品。,10433,"[""短皮衣"", ""防晒霜今晚上不"", ""刚才不破洞牛仔裤"", ""先上美背,要洗澡了[捂脸]"", ""上衣没有小个小版吗""]",1bad8069ac8b50ab41489281da1a83195d72ee54fc1f3581919db03e3db96912,弹幕在重复强调对短皮衣的偏好，希望主播尽快上架或展示该商品。,0.7643064000003505,131,27,762014400,14832700,1,
douyin-train-007378,douyin,train,7378,Jing1000086,服饰鞋履,上衣没有,1,该用户想表达的含义是：当前展示的上衣款式或尺码不符合自己的需求，希望主播能补充其他选择。,10446,"[""美背发福利[比心][比心]"", ""有没有短裤"", ""身上的牛仔裤有弹力吗"", ""矮个子上衣加一点"", ""好好看裤子""]",faa9ebc73432d79259185ba98b0562c2cbee62cca499156f50e51593df92ce43,当前弹幕是在回应前文关于上衣的询问，表示所提到的上衣款式没有。,0.7818773000035435,124,27,780034000,16808800,1,
douyin-train-007391,douyin,train,7391,Jing1000086,服饰鞋履,破洞的还上吗?,1,该用户是在询问之前展示过的破洞款式商品是否会再次补货或上架。,10464,"[""有弹力吗"", ""碎花连衣裙有吗"", ""裤子是高腰吗"", ""有没有小个子穿的裤子?????"", ""能搭配黄色短袖不""]",1e0513b569cdeb374d8f00edffcff3bcfa34dc726a87a2378df6e87e109336a7,弹幕在询问当前是否有破洞设计的裤子还在售卖。,0.5685174999962328,125,19,565594500,19838600,1,
douyin-train-007582,douyin,train,7582,Jing1000086,服饰鞋履,怎么摔的,0,该用户可能在询问主播展示商品时意外掉落或测试产品抗摔性能的具体情况，暗示对商品质量或使用场景存在兴趣。,10748,"[""破洞牛仔裤在上一波破洞牛仔裤在上一波"", ""注意安全"", ""艾米给力"", ""今天有衬衫上吗"", ""裤子没有""]",21ee5ee44d573dcbae9410d8c98cd09a1c7bb6ade041174660784ff240605e27,弹幕在询问之前摔跤的情况。,0.41281989999697544,119,14,410733100,15466300,1,
douyin-train-007678,douyin,train,7678,Jing1000086,服饰鞋履,短皮衣短皮衣,1,该用户急切地催促主播上架或展示短款皮衣商品，表达强烈的购买意向。,10882,"[""裤子卡码怎么拍"", ""你穿的是什么码?"", ""89.9牛仔黑色短裤不上了吗?"", ""好喜欢,都想买"", ""没有了""]",087c0fa0b121966a1817bdb8e02784b9d328760c712294c0db8fb21ada830369,弹幕在重复强调短皮衣这一商品，可能是在确认商品名称或表达对商品的关注。,0.7765658999996958,124,27,773481400,22512400,1,
douyin-train-007681,douyin,train,7681,Jing1000086,服饰鞋履,艾米生日快乐[蛋糕][礼物],0,该用户是在参与直播间的生日祝福互动，表达对主播艾米的生日祝贺而非购买意向。,10885,"[""好喜欢,都想买"", ""没有了"", ""短皮衣短皮衣"", ""艾半生日快乐[礼物]"", ""欣姐美背""]",36afcd52131640a67ca5c50a47073fa070ba478d85272fce84229c75d7d2b8a1,弹幕是在祝贺艾米生日，表达了对艾米的祝福和喜爱。,0.6233122999983607,120,22,620972000,17529300,1,
douyin-train-007685,douyin,train,7685,Jing1000086,服饰鞋履,背心亲,0,该用户可能在询问主播身上穿的背心款式或品牌，表达对这款商品的兴趣和购买意向。,10889,"[""欣姐美背"", ""艾米生日快乐[蛋糕][礼物]"", ""卡码买什么码"", ""配别的裤子呢"", ""远看裤子""]",d3a55bb197c97074b8af31f1b0889bdc6cbd834236ed66dffac3a537f18fee69,弹幕在询问欣姐穿的背心是否适合搭配当前的裤子。,0.627724699996179,116,22,625951100,17624800,1,
douyin-train-007751,douyin,train,7751,Jing1000086,服饰鞋履,里面的背心有吗,1,该用户是在询问直播间展示的服装搭配中是否包含同款或类似款式的背心可供购买。,10989,"[""小个子"", ""没有码数"", ""断码了"", ""没有码"", ""有没有小西装外套""]",1a753f67e32caef22415e194a6b93894ce3f405ae96afca9cabb28f67df93e69,询问是否有配套的背心单品。,0.38922379999712575,108,13,386230600,21107400,1,
douyin-train-007784,douyin,train,7784,Jing1000086,服饰鞋履,怎么Xs老是缺货啊,0,该用户是在抱怨某款商品（可能是Xs型号或系列）频繁缺货，表达了对无法及时购买到心仪产品的失望和不满。,11046,"[""有沐浴露嘛?"", ""125斤能穿吗"", ""又没抢到"", ""刚刚说下一款私服了,一直等到现在"", ""裤子看看""]",c5afe7b6be9feadc812d2a75460200d91cad70c85c5281ec0d65288c08c55555,弹幕在表达对XS码商品缺货的不满和遗憾。,0.5927636999986134,124,20,590221600,17270600,1,
douyin-train-008009,douyin,train,8009,Jing1000086,服饰鞋履,好好看[比心][比心],1,该用户想表达的含义是：对当前展示的服装款式表示强烈的喜爱和赞赏。,11363,"[""只要质量好"", ""这是裙子吗?"", ""好看,但是穿不了"", ""直接胖穿不了无袖的啊"", ""真好看""]",966aa34cf5ddc3c6c27cd7213d374a17f6a2fa6e8f46c4d8a981062c4c71581c,弹幕在表达对商品外观的赞赏，同时通过比心表情传递喜爱和认可的情绪。,0.7516146000125445,118,26,750527200,18996400,1,
douyin-train-008034,douyin,train,8034,Jing1000086,服饰鞋履,项链有吗,1,该用户是在询问直播间是否售卖项链产品，并可能对款式或细节有进一步了解的兴趣。,11400,"[""这套矮个子适合不"", ""美背为什么那么久不发货"", ""可以搭什么外套[比心]"", ""高到什么程度?[捂脸]"", ""身上美背""]",7798d3fe15db71101ca1fde418e4593a533d2cb03348d8b13d40cca42b0304f6,询问是否有项链这款商品。,0.34065700000792276,123,11,337972600,16425700,1,
douyin-train-008058,douyin,train,8058,Jing1000086,服饰鞋履,这种要瘦的人穿好看,0,该用户可能是在委婉表达自己因体型原因不适合这件衣服，暗示对产品兴趣不大或希望主播推荐更适合微胖人群的款式。,11434,"[""裙子是之前的百褶裙吗"", ""要身上的美背身上的美背身上的美背[比心]"", ""物超所值"", ""后站看一下"", ""上套装吧""]",21f6ead696b708450a0577084b3c6ea6d0cbf507aa4b6a376e2c6a9963042206,这种款式更适合身材偏瘦的人穿着更显好看。,0.5135986999957822,128,17,510565100,25216800,1,
douyin-train-008063,douyin,train,8063,Jing1000086,服饰鞋履,我以为裙子[捂脸],0,该用户可能想表达对裙子款式或效果的失望或意外，认为实物与预期不符而无奈调侃。,11444,"[""白色外套私服今天上吗"", ""要包包"", ""包包有吗?????"", ""有袖子就好"", ""裙子没了""]",cb7aee867b439c0ec93c09fd6871a90c80e1bebf08966e26644947799031f3d6,弹幕认为之前提到的裙子已经没有了，所以感到失望。,0.5800799000135157,112,20,577176400,24795900,1,
