row_id,platform,split,source_index,live_id,species,content,label,official_background,all_sequence_index,context_json
douyin-train-006009,douyin,train,6009,1706638111,生鲜水果,最好的大红袍花椒在陇南武都,0,该用户是在强调陇南武都的花椒品质优越，可能意在推荐或认可产品，同时暗示自己有购买意向或希望主播重点介绍该产地的商品。,8540,"[""天水姜伯约"", ""辛苦了,累死了"", ""花椒之乡在陇南"", ""小明哥收徒弟不"", ""要乌鸡蛋乌鸡蛋乌鸡蛋""]"
douyin-train-006010,douyin,train,6010,1706638111,生鲜水果,"我买的青红花椒都是黑子,让我退掉了",0,该用户想表达的含义是：之前购买的花椒质量有问题（发黑），导致自己不得不退货。,8541,"[""辛苦了,累死了"", ""花椒之乡在陇南"", ""小明哥收徒弟不"", ""要乌鸡蛋乌鸡蛋乌鸡蛋"", ""最好的大红袍花椒在陇南武都""]"
douyin-train-006011,douyin,train,6011,1706638111,生鲜水果,胡椒有没有,1,该用户是在询问直播间是否有胡椒商品在售。,8542,"[""花椒之乡在陇南"", ""小明哥收徒弟不"", ""要乌鸡蛋乌鸡蛋乌鸡蛋"", ""最好的大红袍花椒在陇南武都"", ""我买的青红花椒都是黑子,让我退掉了""]"
douyin-train-006014,douyin,train,6014,1706638111,生鲜水果,可以可以,0,该用户想表达的含义是：对主播介绍的产品或表现表示认可和赞同。,8546,"[""我买的青红花椒都是黑子,让我退掉了"", ""胡椒有没有"", ""大红袍在甘肃陇南"", ""天水麻辣烫用的就是这花椒"", ""让说完呀""]"
douyin-train-006016,douyin,train,6016,1706638111,生鲜水果,都重复的吗这些人,0,该用户可能是在抱怨直播间里不断有人重复提问或刷类似的内容，显得缺乏新意或令人烦躁。,8548,"[""大红袍在甘肃陇南"", ""天水麻辣烫用的就是这花椒"", ""让说完呀"", ""可以可以"", ""酸菜河北发不了吗?""]"
douyin-train-006028,douyin,train,6028,1706638111,生鲜水果,"北方多,不少众",0,该用户想表达的含义是：北方地区对这种商品的需求量较大，并不算小众产品。,8567,"[""这整天的站着也确实累啊"", ""是啥油没懂"", ""一买刹不住车[捂脸]"", ""这个人是干嘛的"", ""胡麻月饼""]"
douyin-train-006031,douyin,train,6031,1706638111,生鲜水果,"小明跟去年比,已经各种吃把自己吃废了",0,该用户是在调侃主播小明因为长期试吃商品导致身材走样，言语中带着善意的玩笑和关心。,8572,"[""北方多,不少众"", ""东北也有"", ""今天有牛肉干吗?小明哥,来回购了[比心]"", ""胡麻油怎么做的"", ""这也尝?""]"
douyin-train-006051,douyin,train,6051,1706638111,生鲜水果,荞麦面有不,1,该用户是在询问直播间是否有荞麦面在售。,8598,"[""有茶叶吗?"", ""有水果么今天?"", ""有糯玉米吗"", ""卖的东西很你不一样"", ""陈行甲徒弟""]"
douyin-train-006059,douyin,train,6059,1706638111,生鲜水果,技麻油吗?,0,该用户是在询问直播中是否有售卖胡麻油。,8610,"[""买一桶试试"", ""已拍加急"", ""有西红柿吗"", ""甘肃苦荞茶好"", ""小明哥不能吃了[捂脸][捂脸][捂脸][捂脸]""]"
douyin-train-006067,douyin,train,6067,1706638111,生鲜水果,晚上不用吃饭了,0,该用户想表达的含义是：直播中展示的食物看起来太诱人，已经看饱了不用再吃晚饭了。,8625,"[""在明哥这买过乌鸡蛋特别新鲜,品质高[赞]"", ""全是面吃不来"", ""上次买的梨子没有几个好的"", ""加油jiayou"", ""菠菜做的,通风不能吃""]"
douyin-train-006089,douyin,train,6089,1706638111,生鲜水果,小宝宝可以吃?,1,该用户是在询问直播中展示的产品是否适合婴幼儿食用，表现出对产品适用人群的具体关注和潜在的购买意向。,8652,"[""在明哥这买的乌鸡蛋特别新鲜,品质真好[赞]"", ""甘肃通渭苦荞茶好喝[赞][赞][赞]"", ""武汉周黑鸭上车"", ""昨晚开03真准,懂得来点点关注"", ""甘肃人实在,产品质量好[赞]""]"
douyin-train-006091,douyin,train,6091,1706638111,生鲜水果,性价比很高,1,该用户认为产品价格合理且品质值得购买。,8655,"[""昨晚开03真准,懂得来点点关注"", ""甘肃人实在,产品质量好[赞]"", ""小宝宝可以吃?"", ""拍了回来煮"", ""美美哒""]"
douyin-train-006092,douyin,train,6092,1706638111,生鲜水果,"不加盐健康[捂脸],胡说八道[捂脸]",0,该用户是在反驳主播关于“不加盐更健康”的说法，认为这种观点没有科学依据，并用调侃的语气表达不认同。,8657,"[""小宝宝可以吃?"", ""拍了回来煮"", ""美美哒"", ""性价比很高"", ""主播下午好,有红薯呜?""]"
douyin-train-006093,douyin,train,6093,1706638111,生鲜水果,@老猫（互粉）[送心],0,该用户可能是主播的粉丝或熟人，通过互动表情和求互粉的方式来活跃气氛并表达支持，但并未直接表现出购买意向。,8658,"[""拍了回来煮"", ""美美哒"", ""性价比很高"", ""主播下午好,有红薯呜?"", ""不加盐健康[捂脸],胡说八道[捂脸]""]"
douyin-train-006101,douyin,train,6101,1706638111,生鲜水果,你卖出去的东西商家寄过来了就不一样全是次品的,0,该用户是在抱怨商家存在货不对板、以次充好的问题，暗示对直播间的产品质量产生质疑。,8669,"[""乌鸡蛋"", ""鸡有没有吃色素?"", ""不吃吃熟的"", ""今天有大米吗?"", ""谁有白殿凤、银宵,我会看""]"
douyin-train-006105,douyin,train,6105,1706638111,生鲜水果,"尝尽人间百味,卖货天南海北[捂脸][捂脸][捂脸][捂脸][捂脸]",0,该用户可能是以调侃的语气表达对主播卖货范围广、商品种类繁多的感叹，同时用表情符号暗示对某些商品质量或宣传方式的无奈或幽默吐槽。,8674,"[""你卖出去的东西商家寄过来了就不一样全是次品的"", ""你可别吃了"", ""今天来的甘肃人没见到有小苹果脸的[色]"", ""看着你一天天长胖哦"", ""蛋黄太红了!""]"
douyin-train-006109,douyin,train,6109,1706638111,生鲜水果,为了苏丹红吗?,0,该用户是在质疑产品是否使用了违禁添加剂苏丹红来染色蛋黄。,8680,"[""包菜有吗?"", ""可以,这个鸡蛋[赞][赞]"", ""这个一看就是蛋黄酥"", ""在明哥这买过这个乌鸡蛋特别新鲜"", ""不要吃了[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]""]"
douyin-train-006114,douyin,train,6114,1706638111,生鲜水果,红的不正常,0,该用户是在质疑直播中展示的食品（可能是鸡蛋或类似产品）颜色过于鲜艳，怀疑存在人工染色或添加剂问题。,8685,"[""为了苏丹红吗?"", ""不要时间长的"", ""不吃煮熟的看看"", ""小明哥夏天来皋兰卖卖我们的白凤桃"", ""蛋黄不正常""]"
douyin-train-006122,douyin,train,6122,1706638111,生鲜水果,我今天守着买了好几样了!,0,该用户想表达的含义是：我一直在关注这场直播并已经下单购买了多件商品。,8696,"[""拍了乌鸡蛋"", ""主播,小明主播不能是世界的代价"", ""我拍的上次都坏了两个"", ""产妇可以吃吗"", ""真鸡蛋吗""]"
douyin-train-006147,douyin,train,6147,1706638111,生鲜水果,50个吃不了都放坏了,0,该用户担心购买50个鸡蛋数量过多会导致变质浪费。,8735,"[""只要质量好"", ""50个太多了"", ""会不会吃苏丹红"", ""一家都在吃,没几天吃完了"", ""30个""]"
douyin-train-006171,douyin,train,6171,1706638111,生鲜水果,50个可以,0,该用户想表达的含义是：可以接受购买50个（商品）。,8762,"[""保存多久不坏呢"", ""阔以阔以[色]实惠[色]"", ""1块一只"", ""上次买的鸡蛋.搞熟了怎么是红色的?"", ""什么地方?""]"
douyin-train-006176,douyin,train,6176,1706638111,生鲜水果,"这么便宜,包装快递都不少钱",0,该用户认为商品价格低廉到连包装和物流成本都难以覆盖，暗示其超值或对低价感到惊讶。,8768,"[""昨晚开03真准,懂得来点点关注"", ""发货速度怎么样"", ""要新鲜"", ""蛋黄怎么红色"", ""两盘?""]"
douyin-train-006191,douyin,train,6191,1706638111,生鲜水果,可以你们买,0,该用户可能是在认可商品价格实惠，并鼓励其他观众下单购买。,8792,"[""鸡腿上连接"", ""很好的"", ""5角一个要多少有多少"", ""坏了包赔吗"", ""实惠实惠""]"
douyin-train-006195,douyin,train,6195,1706638111,生鲜水果,"还有山药吃完了,身上就痒[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]",0,该用户想表达的含义是：自己对山药过敏，吃完后会出现皮肤瘙痒的症状。,8797,"[""可以你们买"", ""我们这里50元"", ""是无菌的吗"", ""大小没关系,只要是真的就好"", ""会不会吃了苏丹红""]"
douyin-train-006196,douyin,train,6196,1706638111,生鲜水果,这个土鸡蛋好,1,该用户认为这款土鸡蛋品质不错，表达出认可和潜在的购买意向。,8798,"[""我们这里50元"", ""是无菌的吗"", ""大小没关系,只要是真的就好"", ""会不会吃了苏丹红"", ""还有山药吃完了,身上就痒[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]""]"
douyin-train-006215,douyin,train,6215,1706638111,生鲜水果,要30个,0,该用户想表达的是：我要下单购买30份这个产品。  （结合前文可见直播间在推销某种蛋类或农产品，且有其他用户提及数量购买，如“20个”“30个303030”，目标用户简洁跟进表达明确的购买意向。）,8824,"[""小米有吗"", ""上一点陇南的龙井"", ""乌鸡蛋合适"", ""水开三分钟就是这样的"", ""不便宜""]"
douyin-train-006224,douyin,train,6224,1706638111,生鲜水果,可以试吃吗?,1,该用户是在询问商品是否支持先品尝再购买的服务，表现出对产品实际体验的关注和潜在的购买意向。,8838,"[""买不起"", ""这个营养丰富"", ""这个价钱优惠"", ""鸡蛋最好的在恩施不用质疑,要分水土[呲牙][呲牙][呲牙][呲牙][呲牙]"", ""我要鹅蛋""]"
douyin-train-006232,douyin,train,6232,1706638111,生鲜水果,一单多少个,0,该用户是在询问商品的包装规格，即每单包含多少个产品。,8846,"[""可以孵小鸡吗???"", ""上次买鸡蛋,快递寄到家里都破了好几个"", ""的确便宜"", ""太多了"", ""已拍加急""]"
douyin-train-006233,douyin,train,6233,1706638111,生鲜水果,乌鸡会飞的,0,该用户可能是在调侃或质疑直播中提到的乌鸡蛋是否具有特殊功能，比如“乌鸡是否会飞”这种不切实际的特点，以此表达对产品宣传的怀疑或幽默反应。,8847,"[""上次买鸡蛋,快递寄到家里都破了好几个"", ""的确便宜"", ""太多了"", ""已拍加急"", ""一单多少个""]"
douyin-train-006239,douyin,train,6239,1706638111,生鲜水果,吃着就没停过[捂脸],0,该用户想表达的含义是：对产品的味道非常满意，以至于忍不住一直吃。,8857,"[""拍了加急发货"", ""羊肉上了吗"", ""别浪费了"", ""50个几斤"", ""多少钱一斤啊""]"
douyin-train-006250,douyin,train,6250,1706638111,生鲜水果,新鲜吗,1,该用户是在询问直播所售商品（可能是生鲜类如鸡蛋或羊肉）的品质是否可靠，尤其关注产品的新鲜程度。,8873,"[""不要吃"", ""这货回来调不了包吧"", ""鸡长里有公鸡吗?这个鸡蛋受精了吗?"", ""有小萝卜的连接没"", ""不介意""]"
douyin-train-006261,douyin,train,6261,1706638111,生鲜水果,别吃啦,0,该用户是在劝阻或调侃主播停止继续展示或推销当前的商品。,8886,"[""别吃了[捂脸][捂脸][捂脸]"", ""没事,天然"", ""没问题也吃了"", ""没见穷人喝米汤"", ""不能吃""]"
douyin-train-006268,douyin,train,6268,1706638111,生鲜水果,吃不下去[捂脸],0,该用户想表达的含义是：对当前讨论的食物感到反感或无法接受，认为不应该继续食用。,8893,"[""快吃吧"", ""喂鸡吧"", ""扔了吧"", ""别吃脏"", ""吃了是补药""]"
douyin-train-006276,douyin,train,6276,1706638111,生鲜水果,有鸡屎好,0,该用户是在用反讽的语气调侃直播中展示的不卫生食品，暗示“这东西脏得跟鸡屎一样还好意思说好”。,8904,"[""这不能吃呀"", ""还是别吃,身体第一"", ""鸡爱你,小明哥[捂脸]"", ""真吃了哥"", ""别吃了,不卫生""]"
douyin-train-006288,douyin,train,6288,1706638111,生鲜水果,"一定要新鲜,因为我买过",0,该用户是在强调对产品新鲜度的重视，暗示之前因品质问题有过不愉快的购物经历，希望这次能确保质量。,8917,"[""10万个鸡蛋了,,,有那么多鸡蛋吗.???????"", ""伴着鸡屎有味道[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]"", ""这鸡蛋正经不"", ""过吧,抓紧点"", ""拍了一单发什么快递?""]"
douyin-train-006292,douyin,train,6292,1706638111,生鲜水果,"鸡蛋买了,主要保证新鲜哦",0,该用户想表达的含义是：已经下单购买了鸡蛋，但特别关注产品的新鲜度是否能得到保障。,8923,"[""还有人造鸡蛋"", ""鸡蛋是不小吗"", ""我在你直播买的东西高家寄过来是次品的都不负责任"", ""还是乌鸡蛋好"", ""西红柿有没?""]"
douyin-train-006293,douyin,train,6293,1706638111,生鲜水果,买好了,0,该用户想表达的含义是：已经下单购买了直播间的商品（鸡蛋）。,8925,"[""我在你直播买的东西高家寄过来是次品的都不负责任"", ""还是乌鸡蛋好"", ""西红柿有没?"", ""鸡蛋买了,主要保证新鲜哦"", ""发什么快递""]"
douyin-train-006302,douyin,train,6302,1706638111,生鲜水果,是正经鸡下的蛋[呲牙],0,该用户是在调侃式地询问鸡蛋的品质是否可靠，暗示对产品有购买兴趣但希望确认质量。,8941,"[""30个"", ""不要洗"", ""不要只吃了"", ""鸡蛋发什么快递"", ""手抓完还能吃吗""]"
douyin-train-006316,douyin,train,6316,1706638111,生鲜水果,发货一定要发好,0,该用户希望商家在发货时确保商品（可能是鸡蛋）的包装和运输质量，避免破损或变质。,8957,"[""存放多久?"", ""不能浪费"", ""发什么快递?"", ""3000单了"", ""有乌鸡吗""]"
douyin-train-006339,douyin,train,6339,1706638111,生鲜水果,拍了安排发货,0,该用户想表达的含义是：我已经下单购买了，请尽快发货。,8989,"[""有没有西红柿"", ""太多了"", ""50个称一下"", ""收到了,但是鸡蛋太小了"", ""鹅蛋,鹅蛋上上上鹅蛋""]"
douyin-train-006346,douyin,train,6346,1706638111,生鲜水果,三十个一份吧,0,该用户想表达的含义是：建议将商品按三十个一份的规格进行售卖。,9006,"[""买了三单支持兰州家乡企业"", ""上次买了西红柿都是烂的"", ""黑玉米有吗?"", ""腊鸭15一个确定吗"", ""已拍鸡蛋""]"
douyin-train-006363,douyin,train,6363,577894592,服饰鞋履,"超好穿,拍两双了",1,该用户想表达的含义是：对主播推荐的产品非常满意，已经下单购买了两双。,9031,"[""跟高多少"", ""冲锋衣"", ""冲锋衣冲锋衣"", ""上新牛仔裤""]"
douyin-train-006366,douyin,train,6366,577894592,服饰鞋履,黑白条纹黑白条纹,1,该用户想表达的含义是：强烈要求主播展示或介绍黑白条纹款式的商品。,9034,"[""冲锋衣冲锋衣"", ""上新牛仔裤"", ""超好穿,拍两双了"", ""纸片人"", ""黑白条纹黑白条纹黑白条纹""]"
douyin-train-006376,douyin,train,6376,577894592,服饰鞋履,成年人不做选择,0,该用户想表达的含义是：喜欢的款式我全都要买，不纠结选哪个了。,9050,"[""看看黑色"", ""红色短袖,娶媳妇穿"", ""红色t"", ""再加点白色"", ""好纠结颜色啊""]"
douyin-train-006379,douyin,train,6379,577894592,服饰鞋履,这是四平针吗,1,该用户可能在询问当前展示的商品是否采用了四平针的针织工艺。,9055,"[""成年人不做选择"", ""红色t有吗"", ""白色能搭皮衣吗?"", ""卫衣卡码怎么拍"", ""红色格子上了吗""]"
douyin-train-006385,douyin,train,6385,577894592,服饰鞋履,红色短袖,1,该用户可能是在询问或表达对直播间展示的红色短袖款式的兴趣，想确认是否有货或了解具体细节。,9062,"[""红色背心上吗"", ""裤子几码"", ""格子衬衫"", ""卫衣厚吗娜姐"", ""福袋都抽不到""]"
douyin-train-006388,douyin,train,6388,577894592,服饰鞋履,红色T,1,该用户是在询问直播间是否有红色T恤这款商品。,9065,"[""卫衣厚吗娜姐"", ""福袋都抽不到"", ""红色短袖"", ""格子衬衫什么时候上?等了一上午了"", ""跟着希娜一起变美丽吖～""]"
douyin-train-006399,douyin,train,6399,577894592,服饰鞋履,露肩的娃娃领,1,该用户可能是在询问或评论当前展示的娃娃领款式是否带有露肩设计，表达了对这款服装细节的关注和兴趣。,9079,"[""白月光呀"", ""快过吧"", ""过款吧[捂脸]"", ""玩不明白"", ""露肩的""]"
douyin-train-006404,douyin,train,6404,577894592,服饰鞋履,来了来了,0,该用户想表达的含义是：终于等到自己感兴趣的商品上架了，准备参与购买。,9086,"[""口袋要炸了"", ""红色t"", ""你把我们玩的明明白白[捂脸]"", ""袜子有吗"", ""太久了""]"
douyin-train-006407,douyin,train,6407,577894592,服饰鞋履,红色T能上吗,1,该用户是在询问主播是否会展示或上架红色T恤这款商品。,9089,"[""袜子有吗"", ""太久了"", ""来了来了"", ""快过款吧"", ""你把我们玩的明明明白白[捂脸]""]"
douyin-train-006426,douyin,train,6426,577894592,服饰鞋履,梳子有吗,1,该用户想询问直播间是否有梳子这款商品在售。,9120,"[""好多主播都是这样"", ""在哪里积"", ""从什么时候开始累积"", ""红色T"", ""好好看""]"
douyin-train-006442,douyin,train,6442,577894592,服饰鞋履,以前买的算吗?,0,该用户是在询问之前购买的商品是否能计入当前的促销累计活动中。,9142,"[""要这个颜色"", ""快点开格子衬衫吧我的妈呀"", ""之前买的算累计不"", ""什么时候开始"", ""是439吗?[比心]""]"
douyin-train-006456,douyin,train,6456,577894592,服饰鞋履,包包卖吗,1,该用户是在询问直播中展示的包包是否参与当前销售活动。,9158,"[""重新累计还是之前的也算噢"", ""这件好看"", ""帽衫发货时间?"", ""包可以卖吗?"", ""先开格子衬衫吧""]"
douyin-train-006467,douyin,train,6467,577894592,服饰鞋履,多做一些款式的睡衣,1,该用户希望商家能推出更多不同设计的睡衣款式以供选择。,9173,"[""z之前的算不算"", ""我已经站在Wi-Fi旁边了"", ""回答一下呗"", ""裤子上过了吗"", ""绿色针织[捂脸]""]"
douyin-train-006483,douyin,train,6483,577894592,服饰鞋履,爱穿搭,0,该用户想表达的含义是：对主播的穿搭风格感兴趣，并希望了解更多搭配建议。,9195,"[""娜娜杯子什么牌子"", ""为什么不回答问题呢[捂脸]"", ""娜姐口头禅喜欢不[捂脸]"", ""工装衬衫"", ""不用一直说,回答一下问题呀""]"
douyin-train-006485,douyin,train,6485,577894592,服饰鞋履,衬衫开,1,该用户想表达的含义是：催促主播尽快上架衬衫的购买链接。,9200,"[""爱穿搭"", ""衣服容易皱吗?衣服容易皱吗?衣服容易皱吗?衣服容易皱吗?衣服容易皱吗?衣服容易皱吗?"", ""快开吧"", ""167108需要拍l不衬衣"", ""里面搭的啥""]"
douyin-train-006490,douyin,train,6490,577894592,服饰鞋履,又没抢到,1,该用户因多次尝试购买直播间的商品却未能成功抢到而感到失望和焦急。,9208,"[""以后一件衣服三个穿搭,然后再过新款"", ""衣服容易皱吗?"", ""衣服买越多越不会穿搭了[捂脸][捂脸][捂脸][捂脸]"", ""配裤子试试"", ""背心在几号""]"
douyin-train-006491,douyin,train,6491,577894592,服饰鞋履,3号是开好的价吗,1,该用户是在询问3号商品（可能是衬衫或背心）当前展示的价格是否为最终优惠价，暗示有购买意向但希望确认价格是否划算。,9210,"[""衣服买越多越不会穿搭了[捂脸][捂脸][捂脸][捂脸]"", ""配裤子试试"", ""背心在几号"", ""又没抢到"", ""下一件黑色吊带[比心][比心][比心][比心][爱心][爱心][爱心]""]"
douyin-train-006499,douyin,train,6499,577894592,服饰鞋履,颜色好看呢,1,该用户对当前展示商品的配色产生了兴趣，认为其色彩搭配令人满意。,9221,"[""没买到"", ""没抢到,大码没有了吗"", ""今年这种松弛的衬衫多吗?"", ""娃娃领"", ""然后我们就咔咔咔,截图,抄作业就行""]"
douyin-train-006508,douyin,train,6508,577894592,服饰鞋履,108可以穿吗,1,该用户可能在询问自己身高108厘米的孩子是否能穿直播展示的服装款式。,9232,"[""迷上你家了"", ""露肩的什么时候上"", ""108号可以试下吗"", ""红色t"", ""白衬衫啥时候上啊.等不及了""]"
douyin-train-006519,douyin,train,6519,577894592,服饰鞋履,群里呢,0,该用户可能在询问直播中提到的商品交流群或粉丝群的加入方式，想通过社群获取更多购买信息或优惠。,9250,"[""你身上什么码"", ""下一件[捂脸][捂脸][捂脸][捂脸][捂脸]"", ""牛仔几号"", ""167108需要拍l不衬衣"", ""里面背心几号链接""]"
douyin-train-006522,douyin,train,6522,577894592,服饰鞋履,牛仔几号链接,1,该用户是在询问直播间展示的牛仔服饰对应的商品购买链接编号。,9253,"[""167108需要拍l不衬衣"", ""里面背心几号链接"", ""群里呢"", ""在哪买"", ""条纹T还没开吗""]"
douyin-train-006527,douyin,train,6527,577894592,服饰鞋履,点我点我[爱心][爱心][爱心][爱心][爱心][爱心][爱心],0,该用户急切希望被主播选中互动或展示商品，通过密集的爱心符号强化自己的存在感和购买意愿。,9261,"[""格子衣加一下"", ""条纹衬衫"", ""衬衣没抢到"", ""娃娃领白色上衣上吗"", ""再开一下赫本裙""]"
douyin-train-006559,douyin,train,6559,577894592,服饰鞋履,喊了一个早上红色马甲,1,该用户想表达的含义是：主播已经推荐了一上午的红色马甲，但自己还没看到或买到。,9306,"[""108号的短裤可以做一下搭配吗"", ""内搭有吗"", ""L码没有了"", ""短裤看看"", ""86开不开""]"
douyin-train-006563,douyin,train,6563,577894592,服饰鞋履,吊带上衣,1,该用户可能在询问主播是否会上架或展示吊带上衣这款商品。,9311,"[""喊了一个早上红色马甲"", ""先开剩下的呗[舔屏][舔屏][调皮]"", ""条纹针织背心"", ""红色马甲有跑单"", ""内搭几号""]"
douyin-train-006564,douyin,train,6564,577894592,服饰鞋履,裤子几号?,1,该用户是在询问主播展示的裤子的具体尺码信息。,9312,"[""先开剩下的呗[舔屏][舔屏][调皮]"", ""条纹针织背心"", ""红色马甲有跑单"", ""内搭几号"", ""吊带上衣""]"
douyin-train-006597,douyin,train,6597,577894592,服饰鞋履,为什么不回答问题呢,0,该用户因多次提问未获回应而感到不满，暗示主播忽视互动影响了其购物决策。,9360,"[""想要皮衣"", ""搭西装看看"", ""红色T"", ""漏肩上"", ""问了好久都不回答问题""]"
douyin-train-006612,douyin,train,6612,577894592,服饰鞋履,条纹针织背心上一下,1,"该用户希望主播尽快展示或上架条纹针织背心这款商品。  （分析依据：结合前文高频出现的条纹元素需求（如条纹衬衫、黑白条纹刷屏）及催促上新的语境（""竖条衬衫什么时候有""""露肩的快点啦""），该弹幕属于明确指向特定商品的购买意向表达，且隐含急切心态。）",9385,"[""黑色短裤"", ""拖鞋有吗"", ""袜子袜子"", ""m码没了"", ""露肩的快点啦""]"
douyin-train-006613,douyin,train,6613,577894592,服饰鞋履,阔腿裤,1,该用户可能在询问或暗示对阔腿裤产品的兴趣，希望主播介绍或上架相关款式。,9386,"[""拖鞋有吗"", ""袜子袜子"", ""m码没了"", ""露肩的快点啦"", ""条纹针织背心上一下""]"
douyin-train-006620,douyin,train,6620,577894592,服饰鞋履,露肩的那个,1,该用户是在催促主播尽快展示或讲解露肩款式的服装，并表现出较强的购买意向。,9396,"[""条纹体恤[爱心]"", ""167108需要拍l不衬衣"", ""露肩露肩露肩露肩露肩[比心][比心][比心][比心][比心][比心][比心][比心][比心]露肩[比心][比心][比心]"", ""短裤上"", ""没有码""]"
douyin-train-006624,douyin,train,6624,577894592,服饰鞋履,红色背心还有吗,1,该用户想询问直播间是否还有红色背心款式的库存可供购买。,9400,"[""没有码"", ""露肩的那个"", ""露肩的"", ""可以配长裤吗"", ""条纹针织背心""]"
douyin-train-006626,douyin,train,6626,577894592,服饰鞋履,红色t,1,该用户想表达的含义是：询问主播是否有红色T恤这款商品，并可能对其感兴趣想要购买。,9404,"[""条纹针织背心"", ""红色背心还有吗"", ""鞋子什么时候上"", ""我要看条纹短袖"", ""件衣服常规款的码数没有了吗?""]"
douyin-train-006633,douyin,train,6633,577894592,服饰鞋履,红色背心,1,该用户可能在询问红色背心款式的库存情况或表达对这款商品的购买意向。,9415,"[""常规版怎么没有M啦"", ""衬衫加"", ""就等这个红色呢"", ""简单大方[比心][比心][比心][比心][比心]"", ""露肩的先上喽""]"
douyin-train-006645,douyin,train,6645,577894592,服饰鞋履,花苞裙会容易皱吗?,1,该用户是在询问花苞裙的面料抗皱性能，以评估其实用性和购买后的穿着体验。,9433,"[""155身高体重110拍多少"", ""红色背心还能上吗"", ""红色短袖"", ""黑白条纹黑白条纹黑白条纹黑白"", ""全部开""]"
douyin-train-006656,douyin,train,6656,577894592,服饰鞋履,红色背心跑单加一下吧,1,该用户想表达的含义是：希望主播将红色背心加入购物车或购买清单。,9448,"[""都上别说了"", ""露肩上衣[比心][比心][比心][比心][比心][比心]"", ""竖条衬衫什么时候有"", ""男朋友,不是老公"", ""红红t""]"
douyin-train-006660,douyin,train,6660,577894592,服饰鞋履,衣服上,1,该用户可能在催促主播尽快展示或上架当前提到的服装款式。,9453,"[""红色背心跑单加一下吧"", ""这节奏难受"", ""鞋子什么时候有"", ""红色显黑吗?"", ""外套外套外套外套外套外套外套""]"
douyin-train-006662,douyin,train,6662,577894592,服饰鞋履,衣服没有,1,该用户想表达的含义是：当前展示的服装已经售罄或暂时缺货了。,9456,"[""红色显黑吗?"", ""外套外套外套外套外套外套外套"", ""衣服上"", ""衣服没有了"", ""怎么没有了""]"
douyin-train-006663,douyin,train,6663,577894592,服饰鞋履,要红色t,1,该用户想表达的含义是：我想要购买那件红色的T恤。,9457,"[""外套外套外套外套外套外套外套"", ""衣服上"", ""衣服没有了"", ""怎么没有了"", ""衣服没有""]"
douyin-train-006671,douyin,train,6671,577894592,服饰鞋履,3号再来点,1,该用户希望主播尽快补货或重新展示3号商品（可能是红色背心或T恤）。,9465,"[""衣服呢"", ""红色背心能加吗"", ""外套外套"", ""衣服没了"", ""露肩的快点上[捂脸][捂脸][捂脸][捂脸][捂脸]""]"
douyin-train-006679,douyin,train,6679,127652977,生鲜水果,需要解冻,0,该用户想询问商品是否需要提前解冻才能食用或使用。,9473,"[""鸡爪有吗"", ""看着好吃[赞][赞][赞][赞]"", ""看着就好"", ""10包"", ""看着就香""]"
douyin-train-006694,douyin,train,6694,127652977,生鲜水果,想要鱼排,1,该用户表达的是对直播中展示的鱼排产品有明确的购买意愿。,9500,"[""啥东西没加为啥能放一年纯好奇"", ""鱿鱼头还有么"", ""鱿鱼头,鱿鱼须哪个好吃"", ""来一单"", ""电饼铛""]"
douyin-train-006705,douyin,train,6705,127652977,生鲜水果,是原味的吗,1,该用户是在询问直播中展示的商品是否保持了原本的风味或配方，没有添加其他调味料。,9515,"[""咋加会员"", ""这盘吃一口"", ""没抢到"", ""用放盐吗?"", ""真6666""]"
douyin-train-006706,douyin,train,6706,127652977,生鲜水果,带鱿鱼脖的还有么,1,该用户是在询问直播间是否还有鱿鱼脖这款商品库存。,9516,"[""这盘吃一口"", ""没抢到"", ""用放盐吗?"", ""真6666"", ""是原味的吗""]"
douyin-train-006711,douyin,train,6711,127652977,生鲜水果,看着好吃,1,该用户被直播中展示的食品外观所吸引，产生了品尝欲望和潜在的购买意向。,9522,"[""须子好吃还是头好吃"", ""腿上有吸盘吗"", ""有没有小黄鱼"", ""给给杨叔点个赞"", ""烤箱可以做吗?""]"
douyin-train-006712,douyin,train,6712,xinjiangheti27,珠宝首饰,干嘛清货?,0,该用户可能对主播突然清理库存的行为感到疑惑，想知道背后的具体原因或促销动机。,9523,[]
douyin-train-006729,douyin,train,6729,xinjiangheti27,珠宝首饰,好货太多了,1,该用户想表达的含义是：直播间的商品品质出众且种类丰富，令人心动。,9549,"[""太哇塞了[赞][赞][赞]"", ""漂亮极了"", ""带链子?"", ""带皮的真好"", ""这样的手串""]"
douyin-train-006730,douyin,train,6730,xinjiangheti27,珠宝首饰,主播晚上好,0,该用户是在礼貌性地与主播打招呼，表达对直播间的友好关注，但并未直接体现明确的购买意向。,9550,"[""漂亮极了"", ""带链子?"", ""带皮的真好"", ""这样的手串"", ""好货太多了""]"
