row_id,platform,split,source_index,live_id,species,content,label,official_background,context_json,qwen_background,generation_seconds,prompt_tokens,generated_tokens,total_duration_ns,load_duration_ns,attempts,error
douyin-train-006276,douyin,train,6276,1706638111,生鲜水果,有鸡屎好,0,该用户是在用反讽的语气调侃直播中展示的不卫生食品，暗示“这东西脏得跟鸡屎一样还好意思说好”。,"[""有细菌"", ""五十个吗"", ""鸡爱你,小明哥[捂脸]"", ""真吃了哥"", ""别吃了,不卫生""]",弹幕在表达对商品卫生状况的担忧，暗示产品可能存在不洁问题。,0.6879379000019981,115,23,685640200,14525500,1,
douyin-train-006379,douyin,train,6379,577894592,服饰鞋履,这是四平针吗,1,该用户可能在询问当前展示的商品是否采用了四平针的针织工艺。,"[""再加点白色"", ""好纠结颜色啊"", ""成年人不做选择"", ""红色t有吗"", ""红色格子上了吗""]",弹幕在询问商品的针法类型。,0.4579195999976946,113,15,455781200,16045700,1,
douyin-train-006385,douyin,train,6385,577894592,服饰鞋履,红色短袖,1,该用户可能是在询问或表达对直播间展示的红色短袖款式的兴趣，想确认是否有货或了解具体细节。,"[""卡码怎么拍"", ""裤子几码"", ""格子衬衫"", ""卫衣厚吗娜姐"", ""福袋都抽不到""]",询问红色短袖的尺码信息。,0.43940039999142755,112,14,437478700,16398300,1,
douyin-train-006399,douyin,train,6399,577894592,服饰鞋履,露肩的娃娃领,1,该用户可能是在询问或评论当前展示的娃娃领款式是否带有露肩设计，表达了对这款服装细节的关注和兴趣。,"[""白月光呀"", ""快过吧"", ""过款吧[捂脸]"", ""玩不明白"", ""露肩的""]",当前弹幕是在回应前文提到的“露肩”的款式，表达对露肩娃娃领这种具体款式的好奇或关注。,1.0278775000042515,112,34,1025840200,15559900,1,
douyin-train-006426,douyin,train,6426,577894592,服饰鞋履,梳子有吗,1,该用户想询问直播间是否有梳子这款商品在售。,"[""自动累计吗"", ""从什么时候开始累计?"", ""好多主播都是这样"", ""红色T"", ""好好看""]",弹幕在询问是否有梳子商品。,0.42722389999835286,108,14,425164500,15053200,1,
douyin-train-006490,douyin,train,6490,577894592,服饰鞋履,又没抢到,1,该用户因多次尝试购买直播间的商品却未能成功抢到而感到失望和焦急。,"[""衬衫开"", ""衣服容易皱吗?衣服容易皱吗?衣服容易皱吗?"", ""以后一件衣服三个穿搭,然后再过新款"", ""衣服容易皱吗?"", ""衣服买越多越不会穿搭了[捂脸][捂脸][捂脸][捂脸]""]",之前想买的商品这次没抢到，有点遗憾。,0.5332073000026867,142,17,530945600,16088900,1,
douyin-train-006499,douyin,train,6499,577894592,服饰鞋履,颜色好看呢,1,该用户对当前展示商品的配色产生了兴趣，认为其色彩搭配令人满意。,"[""太难抢[捂脸]"", ""一个都抢不到"", ""没买到"", ""没抢到,大码没有了吗"", ""然后我们就咔咔咔,截图,抄作业就行""]",弹幕在表达对商品颜色的满意，同时可能暗含对抢购失败的无奈。,0.7723903000005521,123,26,770921500,16542100,1,
douyin-train-006564,douyin,train,6564,577894592,服饰鞋履,裤子几号?,1,该用户是在询问主播展示的裤子的具体尺码信息。,"[""喊了一个早上红色马甲"", ""先开剩下的呗[舔屏][舔屏][调皮]"", ""条纹针织背心"", ""内搭几号"", ""吊带上衣""]",询问当前商品的尺码信息。,0.40424309999798425,122,13,402800500,16219600,1,
douyin-train-006633,douyin,train,6633,577894592,服饰鞋履,红色背心,1,该用户可能在询问红色背心款式的库存情况或表达对这款商品的购买意向。,"[""身高155体重110拍多少"", ""衬衫M"", ""衬衫加"", ""就等这个红色呢"", ""简单大方[比心][比心][比心][比心][比心]""]",弹幕在确认之前提到的红色款式是否有背心可选。,0.6138238000130514,127,20,611722300,15510700,1,
douyin-train-006660,douyin,train,6660,577894592,服饰鞋履,衣服上,1,该用户可能在催促主播尽快展示或上架当前提到的服装款式。,"[""男朋友,不是老公"", ""红色背心跑单加一下吧"", ""这节奏难受"", ""红色显黑吗?"", ""外套外套外套外套外套外套外套""]",弹幕在询问衣服的颜色是否会影响肤色。,0.4583501000015531,117,15,456311100,14851600,1,
douyin-train-006705,douyin,train,6705,127652977,生鲜水果,是原味的吗,1,该用户是在询问直播中展示的商品是否保持了原本的风味或配方，没有添加其他调味料。,"[""牛排什么时候上?没存货了"", ""咋加会员"", ""没抢到"", ""用放盐吗?"", ""真6666""]",观众在询问牛排是否保持原味，没有添加其他调味料。,0.6768357000109972,117,21,674823900,17719900,1,
douyin-train-006711,douyin,train,6711,127652977,生鲜水果,看着好吃,1,该用户被直播中展示的食品外观所吸引，产生了品尝欲望和潜在的购买意向。,"[""带鱿鱼脖的还有么"", ""须子好吃还是头好吃"", ""腿上有吸盘吗"", ""有没有小黄鱼"", ""烤箱可以做吗?""]",对商品的外观和口感表示认可和喜爱,0.46804700000211596,117,15,466590600,15105600,1,
douyin-train-006846,douyin,train,6846,xinjiangheti27,珠宝首饰,郑总男粉的戒指有吗,1,"该用户是在询问主播是否有适合男性粉丝佩戴的戒指款式。  （解析：结合前文多次出现""男戒""""戒圈""等询问，且直播间主打珠宝首饰品类，用户延续了商品咨询的购买意向，同时用""郑总男粉""的称呼表明自己是主播粉丝群体中的男性消费者，核心诉求是确认是否有适配自己性别属性的商品。）","[""没抱到"", ""美女坐下"", ""有啥区别"", ""能抓老鼠就是好猫[赞]"", ""老郑：你把别人的桌子掀了…""]",弹幕在询问郑总是否拥有男性粉丝的戒指。,0.5540543000097387,122,18,551903900,15166100,1,
douyin-train-006904,douyin,train,6904,xinjiangheti27,珠宝首饰,支持你,0,该用户想表达的含义是：对主播的认可和鼓励，希望继续支持其直播内容或商品推荐。,"[""想要戒指"", ""说的对"", ""啥也没抢到"", ""老郑变成老头了"", ""戒止还上吗""]",弹幕是在表达对主播的支持和鼓励。,0.45582449999346863,109,15,454331800,16160200,1,
douyin-train-006928,douyin,train,6928,xinjiangheti27,珠宝首饰,高端项链,1,该用户可能在询问或暗示对直播间即将展示的高端项链产品感兴趣。,"[""郑哥手上手串"", ""老郑,戒指"", ""没抢到戒指"", ""有烟兜没"", ""郑总,多宝""]",弹幕在询问是否有高端项链出售。,0.44310039999254514,112,14,441455700,18496300,1,
douyin-train-006976,douyin,train,6976,xinjiangheti27,珠宝首饰,太漂亮啦[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞],1,该用户被直播展示的商品外观深深吸引，通过夸张的赞美表情符号强烈表达对产品颜值的喜爱和惊叹。,"[""老郑手上的戒指"", ""看出来了"", ""威震八方[赞]"", ""见识了"", ""大炸一个""]",弹幕在表达对老郑展示戒指效果的极度赞赏和喜爱。,0.6349460000055842,132,21,632919800,14457400,1,
douyin-train-007097,douyin,train,7097,xinjiangheti27,珠宝首饰,男士无事牌,1,该用户想表达的含义是：询问直播间是否有适合男性佩戴的无事牌款式。  （结合前文弹幕中频繁出现的珠宝品类询问（如手镯、挂坠、扳指等）以及颜色、材质的偏好，可推断用户是在主动寻求特定商品信息，且语境偏向玉石文玩类直播，因此“男士无事牌”更可能是明确的需求表达而非单纯感叹。）,"[""老郑最值得信赖[赞]"", ""说得太对了"", ""有二三百的挂坠吗"", ""说的太好了"", ""大实话啊""]",弹幕“男士无事牌”是在表达对主播所说内容的认可，认为其观点适用于男性群体。,0.8366202999895904,119,28,834794300,14834000,1,
douyin-train-007146,douyin,train,7146,xinjiangheti27,珠宝首饰,哼哈二将,0,该用户可能是在调侃主播或直播间的氛围，用“哼哈二将”比喻直播间里活跃的两位核心人物（如主播和助手）或频繁互动的观众，暗指他们配合默契或存在感强烈。,"[""老郑把人家播玉的干的不敢播了都[捂脸]"", ""有蜜蜡大大吊坠"", ""怎么鉴别"", ""无事牌没抢到"", ""学习了[比心]老郑哥[比心]""]",弹幕在表达对主播某种行为的不满或调侃。,0.5956681999959983,135,18,593255800,17603300,1,
douyin-train-007162,douyin,train,7162,elslk001,美食饮料,没有了,1,该用户想表达的含义是：商品已经卖完了或库存没有了。,"[""味道好,但有异味"", ""克洛文兄弟把好东西带进中国品质保证你会发大财"", ""收到了,好吃"", ""中文说得很流利[赞][赞]"", ""中文厉害!刚收到刚吃了各2粒""]",弹幕表示之前提到的商品已经全部吃完。,0.4720972999930382,135,15,470545200,16315000,1,
douyin-train-007167,douyin,train,7167,elslk001,美食饮料,2号链接的糖可以给孩子吃吗?,1,该用户是在询问2号链接的糖果是否适合儿童食用，表现出对产品安全性和适用年龄的关切。,"[""没有了"", ""独立包装加分"", ""真抢得到福袋吗[捂脸]"", ""孕妇能不能吃[捂脸]"", ""能不能送我一颗尝尝[看][看]""]",弹幕在询问2号链接的糖是否适合孩子食用。,0.5883371999952942,129,19,586185100,14412900,1,
douyin-train-007229,douyin,train,7229,elslk001,美食饮料,"包装啥样,是中文吗",1,该用户是在询问产品包装的语言版本，担心进口商品没有中文标识而影响使用体验。,"[""新疆人吧?????[捂脸][捂脸][捂脸][捂脸]"", ""我要俄罗斯黑熊,你能上架吗?"", ""有卡比龙吗"", ""推歀巧克力"", ""太漂亮了!中文说的真棒![玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]""]",观众在询问商品的包装情况和是否使用中文标识。,0.5560960000002524,152,18,553863300,14654400,1,
douyin-train-007267,douyin,train,7267,elslk001,美食饮料,主播能不能卖俄罗斯荞麦汁?,1,该用户想表达的含义是：询问主播是否会上架俄罗斯荞麦汁这款产品，表现出对该商品的购买兴趣。,"[""有提拉米苏"", ""血糖高可以吃吗"", ""农业没有对手???"", ""俄罗斯有没有抽脂技术"", ""卖点紫金呀""]",观众想知道主播是否可以销售俄罗斯的荞麦汁产品。,0.5554536999989068,119,18,554226200,15974500,1,
douyin-train-007289,douyin,train,7289,elslk001,美食饮料,流心巧克力,1,该用户可能是在询问或感叹直播中展示的巧克力产品具有流心内馅的特点。,"[""产地是哪里?"", ""今天刚收到2号,确实不错"", ""好像整个欧洲都种不了可可豆吧,但是人家吃巧克力啊,他们应该是世界上最大的可可豆进口国"", ""巧克力好"", ""无糖威化""]",弹幕在表达对流心巧克力的喜爱和惊喜。,0.5201571000070544,135,17,518007600,15389300,1,
douyin-train-007342,douyin,train,7342,elslk001,美食饮料,你家的东西卖的贵啊!,0,该用户可能是在对比价格后觉得商品性价比不高，委婉表达对定价的质疑或希望获得优惠。,"[""面包上一下"", ""那个香蕉的还有吗?"", ""10号饼干看看"", ""主播那里人"", ""好吃吗?[赞]""]",当前弹幕是在表达对商品价格的不满，认为主播家的商品定价较高。,0.6880081999988761,116,23,685790100,14949100,1,
douyin-train-007367,douyin,train,7367,Jing1000086,服饰鞋履,短皮衣短皮衣短皮衣,1,该用户急切希望主播尽快展示或介绍短款皮衣这款商品。,"[""美背还有多久上"", ""上衣没有了"", ""上衣穿的什么长度"", ""刚才不破洞牛仔裤"", ""上衣没有小个小版吗""]",弹幕在强调对短皮衣的强烈兴趣和重复关注。,0.6424044000013964,126,20,640624400,14902000,1,
douyin-train-007378,douyin,train,7378,Jing1000086,服饰鞋履,上衣没有,1,该用户想表达的含义是：当前展示的上衣款式或尺码不符合自己的需求，希望主播能补充其他选择。,"[""上衣加点"", ""美背发福利[比心][比心]"", ""有没有短裤"", ""身上的牛仔裤有弹力吗"", ""矮个子上衣加一点""]",弹幕是在回应之前关于上衣长度的讨论，表示当前上衣的长度不符合需求。,0.7797933999972884,125,26,778457700,15713900,1,
douyin-train-007391,douyin,train,7391,Jing1000086,服饰鞋履,破洞的还上吗?,1,该用户是在询问之前展示过的破洞款式商品是否会再次补货或上架。,"[""有没有弹力"", ""碎花连衣裙有吗"", ""裤子是高腰吗"", ""有没有小个子穿的裤子?????"", ""能搭配黄色短袖不""]",询问当前是否有破洞设计的裤子在售。,0.49228279999806546,124,16,490183000,15070200,1,
douyin-train-007582,douyin,train,7582,Jing1000086,服饰鞋履,怎么摔的,0,该用户可能在询问主播展示商品时意外掉落或测试产品抗摔性能的具体情况，暗示对商品质量或使用场景存在兴趣。,"[""短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮衣短皮"", ""上衣好看"", ""小个子裤子"", ""今天有衬衫上吗"", ""裤子没有""]",想知道之前摔跤的情况。,0.3616838000016287,155,11,359640100,15203900,1,
douyin-train-007678,douyin,train,7678,Jing1000086,服饰鞋履,短皮衣短皮衣,1,该用户急切地催促主播上架或展示短款皮衣商品，表达强烈的购买意向。,"[""艾咪生日快乐"", ""防晒衣吗"", ""卡吗?"", ""你穿的是什么码?"", ""好喜欢,都想买""]",弹幕在表达对短皮衣的喜爱和关注。,0.5196513999981107,115,17,517728300,15379700,1,
douyin-train-007681,douyin,train,7681,Jing1000086,服饰鞋履,艾米生日快乐[蛋糕][礼物],0,该用户是在参与直播间的生日祝福互动，表达对主播艾米的生日祝贺而非购买意向。,"[""你穿的是什么码?"", ""好喜欢,都想买"", ""短皮衣短皮衣"", ""艾半生日快乐[礼物]"", ""欣姐美背""]",弹幕是在祝贺艾米生日，表达了祝福和喜爱之情。,0.56529589999991,124,19,562907900,14288100,1,
douyin-train-007685,douyin,train,7685,Jing1000086,服饰鞋履,背心亲,0,该用户可能在询问主播身上穿的背心款式或品牌，表达对这款商品的兴趣和购买意向。,"[""欣姐美背"", ""艾米生日快乐[蛋糕][礼物]"", ""卡码买什么码"", ""配别的裤子呢"", ""远看裤子""]",弹幕在询问欣姐穿的背心是否适合搭配当前的裤子。,0.6732264000020223,116,22,671579400,17202400,1,
douyin-train-007751,douyin,train,7751,Jing1000086,服饰鞋履,里面的背心有吗,1,该用户是在询问直播间展示的服装搭配中是否包含同款或类似款式的背心可供购买。,"[""带不带那个白腰带"", ""没有码数了"", ""小个子"", ""没有码数"", ""没有码""]",询问产品是否包含内搭背心。,0.45639580000715796,112,14,454240700,14401000,1,
douyin-train-007784,douyin,train,7784,Jing1000086,服饰鞋履,怎么Xs老是缺货啊,0,该用户是在抱怨某款商品（可能是Xs型号或系列）频繁缺货，表达了对无法及时购买到心仪产品的失望和不满。,"[""停电了,好卡[流泪]"", ""没有码了"", ""腰带是衣服自带吗"", ""125斤能穿吗"", ""裤子看看""]",当前弹幕表达的是对XS码商品频繁缺货的不满和抱怨。,0.6587714000052074,122,22,656758600,16858200,1,
douyin-train-008009,douyin,train,8009,Jing1000086,服饰鞋履,好好看[比心][比心],1,该用户想表达的含义是：对当前展示的服装款式表示强烈的喜爱和赞赏。,"[""送项链吗?"", ""只要质量好"", ""这是裙子吗?"", ""好看,但是穿不了"", ""直接胖穿不了无袖的啊""]",弹幕在表达对商品外观的赞赏，同时可能暗含对尺码或款式是否适合的期待。,0.8525869000004604,120,29,850553500,14319800,1,
douyin-train-008034,douyin,train,8034,Jing1000086,服饰鞋履,项链有吗,1,该用户是在询问直播间是否售卖项链产品，并可能对款式或细节有进一步了解的兴趣。,"[""这套矮个子适合不"", ""美背为什么那么久不发货"", ""可以搭什么外套[比心]"", ""高到什么程度?[捂脸]"", ""身上美背""]",询问是否有项链这款商品。,0.34809430000314023,123,11,345768200,15447600,1,
douyin-train-008058,douyin,train,8058,Jing1000086,服饰鞋履,这种要瘦的人穿好看,0,该用户可能是在委婉表达自己因体型原因不适合这件衣服，暗示对产品兴趣不大或希望主播推荐更适合微胖人群的款式。,"[""裙子是之前的百褶裙吗"", ""要身上的美背身上的美背身上的美背[比心]"", ""物超所值"", ""后站看一下"", ""上套装吧""]",这种款式更适合身材偏瘦的人穿着更显好看。,0.5303469999926165,128,17,528233400,16285500,1,
douyin-train-008063,douyin,train,8063,Jing1000086,服饰鞋履,我以为裙子[捂脸],0,该用户可能想表达对裙子款式或效果的失望或意外，认为实物与预期不符而无奈调侃。,"[""这种要瘦的人穿好看"", ""可以配短裤吗[捂脸]"", ""戴腰带吗[比心]"", ""包包有吗?????"", ""裙子没了""]",弹幕认为之前提到的裙子可能已经没有了，所以表达出失望和无奈的情绪。,0.7461227000021609,123,25,744693400,16387500,1,
douyin-train-008064,douyin,train,8064,Jing1000086,服饰鞋履,我1.50小个子能不能穿,1,该用户想询问自己身高较矮（1.5米）是否适合穿着当前展示的服装款式。,"[""可以配短裤吗[捂脸]"", ""戴腰带吗[比心]"", ""包包有吗?????"", ""裙子没了"", ""我以为裙子[捂脸]""]",询问自己身高1.50的小个子是否适合穿这件衣服。,0.6496938999916892,127,21,647585400,15192000,1,
douyin-train-008089,douyin,train,8089,Jing1000086,服饰鞋履,高个子裤子长多少,1,该用户想询问裤子的长度是否适合高个子身材的人穿着。,"[""项链有没有"", ""好漂亮"", ""这身绝了[比心]"", ""包包也要"", ""做黑色吗""]",高个子人群想知道这条裤子的长度是否适合他们。,0.5608022000087658,111,18,558323900,15807200,1,
douyin-train-008112,douyin,train,8112,Jing1000086,服饰鞋履,110能不能穿,1,该用户是在询问自己体重110斤的情况下能否穿得下主播展示的服装款式。,"[""不要黑色"", ""腰带什么材质?"", ""配裤子好看不??欣儿"", ""欣儿穿的什么码?[比心][比心][比心][比心][比心][比心][比心]"", ""配上次的百褶裙可以吗""]",询问欣儿所穿尺码是否适合110码的身材。,0.6519755000044825,143,21,650004000,16000000,1,
douyin-train-008115,douyin,train,8115,Jing1000086,服饰鞋履,加个袖子,0,该用户希望主播展示的服装款式能增加袖子的设计。,"[""欣儿穿的什么码?[比心][比心][比心][比心][比心][比心][比心]"", ""配上次的百褶裙可以吗"", ""110能不能穿"", ""主播穿的什么码?"", ""白色好看""]",弹幕希望商品能增加一个袖子。,0.47071509998932015,141,15,468473400,16186800,1,
douyin-train-008127,douyin,train,8127,Jing1000086,服饰鞋履,112斤能穿吗,1,该用户是在询问自己112斤的体重是否适合穿直播展示的服装款式。,"[""会不会压个子"", ""这个白压肤色不"", ""120斤能穿吗"", ""你的手表是什么的,很漂亮"", ""白色对胖的不友好""]",询问体重112斤是否适合穿这件衣服。,0.5219378999900073,123,17,519556900,16150900,1,
douyin-train-008197,douyin,train,8197,Jing1000086,服饰鞋履,夏天穿不知道会不会热,1,该用户是在担心这件夏装的透气性和舒适度，犹豫是否适合在炎热季节穿着。,"[""短皮衣还"", ""我要拍一套"", ""18号可以看看嘛"", ""没有呢"", ""这衣服配裤子好看吗""]",询问该款短皮衣在夏季穿着的舒适度。,0.5458714999986114,114,18,543665100,15234400,1,
douyin-train-008209,douyin,train,8209,Jing1000086,服饰鞋履,姐妹们你们咋那么瘦呀[捂脸][捂脸][捂脸],0,该用户可能是看到其他观众讨论穿搭效果时，通过调侃他人身材的方式间接表达对直播商品的兴趣，暗示自己也想通过购买同款达到类似的显瘦效果。,"[""@清***半袖没气质[捂脸]"", ""懂的都懂[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]"", ""没码子了"", ""没有抢到"", ""除了搭这个裙子还可以怎么搭""]",当前弹幕是在表达对主播身材的羡慕，同时带有自嘲或无奈的情绪。,0.7368287999997847,152,24,734643400,16050300,1,
douyin-train-008251,douyin,train,8251,Jing1000086,服饰鞋履,推荐一套西裤,1,该用户希望主播能针对当前讨论的服装款式推荐一套完整的西裤搭配方案。,"[""手机包"", ""可以配上次那款百褶裙嘛?"", ""要包包"", ""搭配一下其他的"", ""120的不能穿吗[捂脸]没有码""]",弹幕希望了解是否有适合搭配西裤的服装组合。,0.55859979998786,122,18,556548900,15152000,1,
douyin-train-008254,douyin,train,8254,Jing1000086,服饰鞋履,主播现在有多少斤?,0,该用户是在询问主播展示的服装适合多少体重的人穿着，以判断自己是否合适购买。,"[""搭配一下其他的"", ""120的不能穿吗[捂脸]没有码"", ""推荐一套西裤"", ""买一套[比心][比心]"", ""裙子上一波""]",弹幕想知道主播当前的体重情况。,0.45181690000754315,124,14,449581900,15096000,1,
douyin-train-008326,douyin,train,8326,Jing1000086,服饰鞋履,有短袖款的吗,1,该用户是在询问主播当前展示的商品是否有短袖款式可供选择。,"[""125斤怎么买"", ""做个短一点的"", ""加大码[比心][比心]"", ""想买包包"", ""要大码""]",询问是否有短袖款式的产品。,0.380004699996789,119,12,377999600,15483600,1,
douyin-train-008358,douyin,train,8358,Jing1000086,服饰鞋履,裤子没了,0,该用户想表达的含义是：询问直播中展示的裤子是否已经售罄或没有库存了。,"[""一套好看"", ""裙裤开一下"", ""上衣卡吗怎么拍"", ""卡码拍大?"", ""裤裙裤裙""]",弹幕可能在表达对当前展示的裤子款式或数量不足的不满或惊讶。,0.72069570000167,111,24,718709900,15600200,1,
douyin-train-008366,douyin,train,8366,Jing1000086,服饰鞋履,为什么,0,该用户可能是在询问主播之前提到的某个商品或活动的具体原因或细节，比如为什么某个款式缺货、为什么这样搭配、为什么选择某个颜色等。,"[""裤子上"", ""腰带一起的吗"", ""148可以穿吗"", ""我155"", ""好美啊""]",为什么这条裤子的腰带和裤子是分开卖的？,0.5421687000052771,109,18,540355400,16615800,1,
douyin-train-008394,douyin,train,8394,Jing1000086,服饰鞋履,我要152,1,该用户想表达的是自己身高152厘米，询问是否有适合自己尺码的服装。,"[""鞋子鞋子鞋子"", ""152穿不了[捂脸][捂脸]"", ""裤子在上点好吗"", ""后来的想要包包"", ""116斤大码能穿吗[捂脸]""]",当前弹幕是希望购买152码的鞋子。,0.5592253000068013,128,18,557550300,22705000,1,
douyin-train-008454,douyin,train,8454,Jing1000086,服饰鞋履,什么时候有美背,1,该用户想询问直播中展示的“美背”款式服装何时会再次上架或补货。,"[""短款皮衣短皮衣"", ""配黑色裤子可以不[互粉]"", ""衣服码子小了"", ""加大码"", ""155个子,110斤穿瘦吗""]",弹幕想知道什么时候能上架美背款式。,0.5029677999991691,128,16,501673600,15685700,1,
douyin-train-008643,douyin,train,8643,Jing1000086,服饰鞋履,我就喜欢这类型[捂脸],0,该用户想表达的含义是：虽然对这类风格很感兴趣，但可能因自身条件（如手臂较粗）有些顾虑和无奈。,"[""1.53米怎么拍"", ""手臂大大"", ""153净身高裤裙买什么个子的"", ""裤子卡码拍大还是拍小"", ""皮肤黑,可以穿吗""]",弹幕在表达对当前主播风格的喜爱和认同。,0.5239593000005698,130,17,522502500,15670900,1,
douyin-train-008702,douyin,train,8702,Jing1000086,服饰鞋履,看一下,1,该用户想表达的含义是：希望主播展示一下当前商品的具体搭配效果或细节。,"[""卡码怎么拍"", ""断货了"", ""换一个上衣看看"", ""这种衣服穿上显高级"", ""想要包包""]",想让主播展示更多商品或细节。,0.4551514000049792,108,14,453752600,16225400,1,
douyin-train-008711,douyin,train,8711,Jing1000086,服饰鞋履,裤子搭下别的衣服[捂脸][捂脸][捂脸],1,该用户想表达的含义是：希望主播展示这条裤子与其他上衣的搭配效果。,"[""153,,拍高个子还是矮个子"", ""透明鞋子什么时候上"", ""有小肚子能穿吗,衣服"", ""我买了裤子"", ""西裤可以在上吗""]",弹幕在表达穿裤子搭配其他衣服时的犹豫和尴尬情绪。,0.6427603999909479,134,21,640634800,15319800,1,
douyin-train-008716,douyin,train,8716,Jing1000086,服饰鞋履,牛仔裤的长度能再看一下吗,1,该用户想进一步确认牛仔裤的具体尺寸细节以便评估是否适合自己购买。,"[""裤子搭下别的衣服[捂脸][捂脸][捂脸]"", ""手臂好粗啊,穿不了无袖的[捂脸]"", ""153,100斤怎么拍"", ""裙子开价了吗"", ""上小个子衣服""]",弹幕希望确认牛仔裤的长度是否适合自己的身材。,0.593423599988455,145,19,592002000,16431700,1,
douyin-train-008724,douyin,train,8724,Jing1000086,服饰鞋履,裤裙子好看,1,该用户想表达的含义是：这条裤裙的款式很吸引人，我有购买意向。,"[""西裤上一波[玫瑰][玫瑰][玫瑰]"", ""都好看"", ""鞋子能搭配小白鞋吗"", ""可以搭黑色西裤吗"", ""多久发货""]",弹幕在评论服装的外观好看，表达对款式满意。,0.5740207000053488,118,19,572462900,16374900,1,
douyin-train-008928,douyin,train,8928,Jing1000086,服饰鞋履,艾米生日快乐[比心][比心][比心],0,该用户是在主播生日祝福的互动氛围中，表达对主播的友好问候与情感支持，而非针对商品本身的购买意向。,"[""我有两件之前"", ""短才不会热"", ""艾米生日快乐[比心]"", ""艾米生日快乐呀"", ""[比心]艾米生日快乐""]",弹幕在表达对艾米生日的祝福，同时通过多次比心动作强化了情感表达。,0.8142948000022443,131,27,812176400,17088100,1,
douyin-train-008982,douyin,train,8982,Jing1000086,服饰鞋履,没码啦,0,该用户想表达的含义是：想要的尺码已经售罄了。,"[""裤子没抢到"", ""裙裤价格开好了的吗"", ""好穿好穿"", ""已拍"", ""欣姐有没有黑色阔腿裤""]",当前弹幕表示商品已经没有库存了。,0.4692613000079291,115,15,467303800,15880700,1,
douyin-train-009035,douyin,train,9035,Jing1000086,服饰鞋履,腰带一起的吗亲亲,1,该用户想询问当前展示的商品是否包含配套的腰带。,"[""衣服又买了几套,就缺鞋子了[爱心][爱心][爱心][爱心][爱心]"", ""美背大胸能穿不"", ""买不完你家衣服了[流泪][流泪][流泪][流泪][流泪]"", ""有夏天穿的喇叭裤么?"", ""白色腰带""]",询问当前购买的腰带是否包含在同一件商品中。,0.5974705999979051,151,19,595405800,16129400,1,
douyin-train-009051,douyin,train,9051,Jing1000086,服饰鞋履,有运费险吗,0,该用户是在确认商品的售后保障，以此评估购买风险并决定是否下单。,"[""有短袖吗?"", ""价格没改"", ""上点白色腰带"", ""身上腰带更好看"", ""可以配小白鞋吗,穿不了高跟鞋""]",弹幕在询问商品是否支持运费险，以保障购物时的退换货权益。,0.7717544000042835,121,25,769485700,16613700,1,
douyin-train-009139,douyin,train,9139,Jing1000086,服饰鞋履,卡码怎么拍?,1,该用户想询问如何根据自身身材选择合适的服装尺码进行购买。,"[""多出点私服感觉的.都好看"", ""可以搭休闲鞋吗可以搭休闲鞋吗可以搭休闲鞋吗"", ""夏天穿的吗"", ""试下黑色腰带"", ""身高154.90斤怎么拍""]",想知道这个尺码适合什么样的身材穿。,0.4382008999964455,135,14,436336600,16327600,1,
douyin-train-009157,douyin,train,9157,Jing1000086,服饰鞋履,@好***冬天穿,0,该用户想询问主播展示的服装是否适合在冬季穿着。,"[""牛仔裤"", ""白色包包"", ""16号白色裤子加[比心][比心][比心][比心][比心]"", ""一米五五穿着到哪里??????"", ""怎么不开运费险呢?[比心]""]",这位观众在回应之前关于冬季穿搭的讨论，表示自己在冬天会穿这样的搭配。,0.7497213000024203,137,25,748246300,15633700,1,
douyin-train-009177,douyin,train,9177,Jing1000086,服饰鞋履,说的对,0,该用户想表达的含义是：认同主播刚才介绍的产品卖点或观点。,"[""几天发货"", ""站远点"", ""喜欢高品质的价格美丽的"", ""主要是没有那身材[捂脸]"", ""矮个子的试下""]",认同前文观点，表示同意对方的说法。,0.4699689999979455,114,15,468488800,14770800,1,
douyin-train-009225,douyin,train,9225,Jing1000086,服饰鞋履,"对,终于转变了",0,该用户可能是在对主播更换展示的服装款式或风格表示认可和期待，认为之前的搭配不够理想而现在终于有了改进。,"[""刚才的皮带[比心][比心][比心]"", ""袖子多长啊"", ""你的唇膏什么时候有"", ""袖子放下看看"", ""七分袖吗""]",观众对主播之前提到的袖子长度问题表示认可，认为现在展示的袖子长度更符合他们的期待。,0.8913333999953466,125,30,889075900,16076000,1,
douyin-train-009276,douyin,train,9276,Jing1000086,服饰鞋履,终于等到她,0,该用户想表达的含义是：一直在等待某款心仪的商品或主播展示特定产品，现在终于出现了。,"[""沐浴露什么时候上"", ""购物车呢"", ""黄色腰带截图一下"", ""短皮衣有没有?"", ""蓝色衬衣,马甲""]",观众在表达对主播或产品上架的期待终于实现的欣慰之情。,0.6694188999972539,114,22,667569200,15511700,1,
